,league,url
340,germany,https://transfermarkt.com/vfb-stuttgart/transfers/verein/79/saison_id/2018
341,germany,https://transfermarkt.com/eintracht-frankfurt/transfers/verein/24/saison_id/2018
342,germany,https://transfermarkt.com/borussia-monchengladbach/transfers/verein/18/saison_id/2018
343,germany,https://transfermarkt.com/hertha-bsc/transfers/verein/44/saison_id/2018
344,germany,https://transfermarkt.com/sv-werder-bremen/transfers/verein/86/saison_id/2018
345,germany,https://transfermarkt.com/fc-augsburg/transfers/verein/167/saison_id/2018
346,germany,https://transfermarkt.com/hannover-96/transfers/verein/42/saison_id/2018
347,germany,https://transfermarkt.com/1-fsv-mainz-05/transfers/verein/39/saison_id/2018
348,germany,https://transfermarkt.com/sc-freiburg/transfers/verein/60/saison_id/2018
349,germany,https://transfermarkt.com/vfl-wolfsburg/transfers/verein/82/saison_id/2018
350,germany,https://transfermarkt.com/fortuna-dusseldorf/transfers/verein/38/saison_id/2018
351,germany,https://transfermarkt.com/1-fc-nurnberg/transfers/verein/4/saison_id/2018
352,germany,https://transfermarkt.com/fc-bayern-munchen/transfers/verein/27/saison_id/2019
353,germany,https://transfermarkt.com/borussia-dortmund/transfers/verein/16/saison_id/2019
354,germany,https://transfermarkt.com/rasenballsport-leipzig/transfers/verein/23826/saison_id/2019
355,germany,https://transfermarkt.com/bayer-04-leverkusen/transfers/verein/15/saison_id/2019
356,germany,https://transfermarkt.com/borussia-monchengladbach/transfers/verein/18/saison_id/2019
357,germany,https://transfermarkt.com/vfl-wolfsburg/transfers/verein/82/saison_id/2019
358,germany,https://transfermarkt.com/eintracht-frankfurt/transfers/verein/24/saison_id/2019
359,germany,https://transfermarkt.com/sv-werder-bremen/transfers/verein/86/saison_id/2019
360,germany,https://transfermarkt.com/tsg-1899-hoffenheim/transfers/verein/533/saison_id/2019
361,germany,https://transfermarkt.com/fortuna-dusseldorf/transfers/verein/38/saison_id/2019
362,germany,https://transfermarkt.com/hertha-bsc/transfers/verein/44/saison_id/2019
363,germany,https://transfermarkt.com/1-fsv-mainz-05/transfers/verein/39/saison_id/2019
364,germany,https://transfermarkt.com/sc-freiburg/transfers/verein/60/saison_id/2019
365,germany,https://transfermarkt.com/fc-schalke-04/transfers/verein/33/saison_id/2019
366,germany,https://transfermarkt.com/fc-augsburg/transfers/verein/167/saison_id/2019
367,germany,https://transfermarkt.com/1-fc-koln/transfers/verein/3/saison_id/2019
368,germany,https://transfermarkt.com/sc-paderborn-07/transfers/verein/127/saison_id/2019
369,germany,https://transfermarkt.com/1-fc-union-berlin/transfers/verein/89/saison_id/2019
370,germany,https://transfermarkt.com/fc-bayern-munchen/transfers/verein/27/saison_id/2020
371,germany,https://transfermarkt.com/borussia-dortmund/transfers/verein/16/saison_id/2020
372,germany,https://transfermarkt.com/rasenballsport-leipzig/transfers/verein/23826/saison_id/2020
373,germany,https://transfermarkt.com/borussia-monchengladbach/transfers/verein/18/saison_id/2020
374,germany,https://transfermarkt.com/bayer-04-leverkusen/transfers/verein/15/saison_id/2020
375,germany,https://transfermarkt.com/tsg-1899-hoffenheim/transfers/verein/533/saison_id/2020
376,germany,https://transfermarkt.com/vfl-wolfsburg/transfers/verein/82/saison_id/2020
377,germany,https://transfermarkt.com/sc-freiburg/transfers/verein/60/saison_id/2020
378,germany,https://transfermarkt.com/eintracht-frankfurt/transfers/verein/24/saison_id/2020
379,germany,https://transfermarkt.com/hertha-bsc/transfers/verein/44/saison_id/2020
380,germany,https://transfermarkt.com/1-fc-union-berlin/transfers/verein/89/saison_id/2020
381,germany,https://transfermarkt.com/fc-schalke-04/transfers/verein/33/saison_id/2020
382,germany,https://transfermarkt.com/1-fsv-mainz-05/transfers/verein/39/saison_id/2020
383,germany,https://transfermarkt.com/1-fc-koln/transfers/verein/3/saison_id/2020
384,germany,https://transfermarkt.com/fc-augsburg/transfers/verein/167/saison_id/2020
385,germany,https://transfermarkt.com/sv-werder-bremen/transfers/verein/86/saison_id/2020
386,germany,https://transfermarkt.com/arminia-bielefeld/transfers/verein/10/saison_id/2020
387,germany,https://transfermarkt.com/vfb-stuttgart/transfers/verein/79/saison_id/2020
388,germany,https://transfermarkt.com/fc-bayern-munchen/transfers/verein/27/saison_id/2021
389,germany,https://transfermarkt.com/rasenballsport-leipzig/transfers/verein/23826/saison_id/2021
390,germany,https://transfermarkt.com/borussia-dortmund/transfers/verein/16/saison_id/2021
391,germany,https://transfermarkt.com/vfl-wolfsburg/transfers/verein/82/saison_id/2021
392,germany,https://transfermarkt.com/eintracht-frankfurt/transfers/verein/24/saison_id/2021
393,germany,https://transfermarkt.com/bayer-04-leverkusen/transfers/verein/15/saison_id/2021
394,germany,https://transfermarkt.com/1-fc-union-berlin/transfers/verein/89/saison_id/2021
395,germany,https://transfermarkt.com/borussia-monchengladbach/transfers/verein/18/saison_id/2021
396,germany,https://transfermarkt.com/vfb-stuttgart/transfers/verein/79/saison_id/2021
397,germany,https://transfermarkt.com/sc-freiburg/transfers/verein/60/saison_id/2021
398,germany,https://transfermarkt.com/tsg-1899-hoffenheim/transfers/verein/533/saison_id/2021
399,germany,https://transfermarkt.com/1-fsv-mainz-05/transfers/verein/39/saison_id/2021
400,germany,https://transfermarkt.com/fc-augsburg/transfers/verein/167/saison_id/2021
401,germany,https://transfermarkt.com/hertha-bsc/transfers/verein/44/saison_id/2021
402,germany,https://transfermarkt.com/arminia-bielefeld/transfers/verein/10/saison_id/2021
403,germany,https://transfermarkt.com/1-fc-koln/transfers/verein/3/saison_id/2021
404,germany,https://transfermarkt.com/vfl-bochum/transfers/verein/80/saison_id/2021
405,germany,https://transfermarkt.com/spvgg-greuther-furth/transfers/verein/65/saison_id/2021
406,italy,https://transfermarkt.com/juventus-turin/transfers/verein/506/saison_id/2015
407,italy,https://transfermarkt.com/as-rom/transfers/verein/12/saison_id/2015
408,italy,https://transfermarkt.com/lazio-rom/transfers/verein/398/saison_id/2015
409,italy,https://transfermarkt.com/ac-florenz/transfers/verein/430/saison_id/2015
410,italy,https://transfermarkt.com/ssc-neapel/transfers/verein/6195/saison_id/2015
411,italy,https://transfermarkt.com/genua-cfc/transfers/verein/252/saison_id/2015
412,italy,https://transfermarkt.com/sampdoria-genua/transfers/verein/1038/saison_id/2015
413,italy,https://transfermarkt.com/inter-mailand/transfers/verein/46/saison_id/2015
414,italy,https://transfermarkt.com/fc-turin/transfers/verein/416/saison_id/2015
415,italy,https://transfermarkt.com/ac-mailand/transfers/verein/5/saison_id/2015
416,italy,https://transfermarkt.com/palermo-fc/transfers/verein/458/saison_id/2015
417,italy,https://transfermarkt.com/us-sassuolo/transfers/verein/6574/saison_id/2015
418,italy,https://transfermarkt.com/hellas-verona/transfers/verein/276/saison_id/2015
419,italy,https://transfermarkt.com/chievo-verona/transfers/verein/862/saison_id/2015
420,italy,https://transfermarkt.com/fc-empoli/transfers/verein/749/saison_id/2015
421,italy,https://transfermarkt.com/udinese-calcio/transfers/verein/410/saison_id/2015
422,italy,https://transfermarkt.com/atalanta-bergamo/transfers/verein/800/saison_id/2015
423,italy,https://transfermarkt.com/fc-bologna/transfers/verein/1025/saison_id/2015
424,italy,https://transfermarkt.com/carpi-fc-1909/transfers/verein/4102/saison_id/2015
425,italy,https://transfermarkt.com/frosinone-calcio/transfers/verein/8970/saison_id/2015
426,italy,https://transfermarkt.com/atalanta-bergamo/transfers/verein/800/saison_id/2016
427,italy,https://transfermarkt.com/fc-bologna/transfers/verein/1025/saison_id/2016
428,italy,https://transfermarkt.com/cagliari-calcio/transfers/verein/1390/saison_id/2016
429,italy,https://transfermarkt.com/chievo-verona/transfers/verein/862/saison_id/2016
430,italy,https://transfermarkt.com/fc-crotone/transfers/verein/4083/saison_id/2016
431,italy,https://transfermarkt.com/fc-empoli/transfers/verein/749/saison_id/2016
432,italy,https://transfermarkt.com/ac-florenz/transfers/verein/430/saison_id/2016
433,italy,https://transfermarkt.com/genua-cfc/transfers/verein/252/saison_id/2016
434,italy,https://transfermarkt.com/inter-mailand/transfers/verein/46/saison_id/2016
435,italy,https://transfermarkt.com/juventus-turin/transfers/verein/506/saison_id/2016
436,italy,https://transfermarkt.com/lazio-rom/transfers/verein/398/saison_id/2016
437,italy,https://transfermarkt.com/ac-mailand/transfers/verein/5/saison_id/2016
438,italy,https://transfermarkt.com/ssc-neapel/transfers/verein/6195/saison_id/2016
439,italy,https://transfermarkt.com/palermo-fc/transfers/verein/458/saison_id/2016
440,italy,https://transfermarkt.com/delfino-pescara-1936/transfers/verein/2921/saison_id/2016
441,italy,https://transfermarkt.com/as-rom/transfers/verein/12/saison_id/2016
442,italy,https://transfermarkt.com/sampdoria-genua/transfers/verein/1038/saison_id/2016
443,italy,https://transfermarkt.com/us-sassuolo/transfers/verein/6574/saison_id/2016
444,italy,https://transfermarkt.com/fc-turin/transfers/verein/416/saison_id/2016
445,italy,https://transfermarkt.com/udinese-calcio/transfers/verein/410/saison_id/2016
446,italy,https://transfermarkt.com/atalanta-bergamo/transfers/verein/800/saison_id/2017
447,italy,https://transfermarkt.com/benevento-calcio/transfers/verein/4171/saison_id/2017
448,italy,https://transfermarkt.com/fc-bologna/transfers/verein/1025/saison_id/2017
449,italy,https://transfermarkt.com/cagliari-calcio/transfers/verein/1390/saison_id/2017
450,italy,https://transfermarkt.com/chievo-verona/transfers/verein/862/saison_id/2017
451,italy,https://transfermarkt.com/fc-crotone/transfers/verein/4083/saison_id/2017
452,italy,https://transfermarkt.com/ac-florenz/transfers/verein/430/saison_id/2017
453,italy,https://transfermarkt.com/genua-cfc/transfers/verein/252/saison_id/2017
454,italy,https://transfermarkt.com/hellas-verona/transfers/verein/276/saison_id/2017
455,italy,https://transfermarkt.com/inter-mailand/transfers/verein/46/saison_id/2017
456,italy,https://transfermarkt.com/juventus-turin/transfers/verein/506/saison_id/2017
457,italy,https://transfermarkt.com/lazio-rom/transfers/verein/398/saison_id/2017
458,italy,https://transfermarkt.com/ac-mailand/transfers/verein/5/saison_id/2017
459,italy,https://transfermarkt.com/ssc-neapel/transfers/verein/6195/saison_id/2017
460,italy,https://transfermarkt.com/as-rom/transfers/verein/12/saison_id/2017
461,italy,https://transfermarkt.com/sampdoria-genua/transfers/verein/1038/saison_id/2017
462,italy,https://transfermarkt.com/us-sassuolo/transfers/verein/6574/saison_id/2017
463,italy,https://transfermarkt.com/spal/transfers/verein/2722/saison_id/2017
464,italy,https://transfermarkt.com/fc-turin/transfers/verein/416/saison_id/2017
465,italy,https://transfermarkt.com/udinese-calcio/transfers/verein/410/saison_id/2017
466,italy,https://transfermarkt.com/atalanta-bergamo/transfers/verein/800/saison_id/2018
467,italy,https://transfermarkt.com/fc-bologna/transfers/verein/1025/saison_id/2018
468,italy,https://transfermarkt.com/cagliari-calcio/transfers/verein/1390/saison_id/2018
469,italy,https://transfermarkt.com/chievo-verona/transfers/verein/862/saison_id/2018
470,italy,https://transfermarkt.com/fc-empoli/transfers/verein/749/saison_id/2018
471,italy,https://transfermarkt.com/ac-florenz/transfers/verein/430/saison_id/2018
472,italy,https://transfermarkt.com/frosinone-calcio/transfers/verein/8970/saison_id/2018
473,italy,https://transfermarkt.com/genua-cfc/transfers/verein/252/saison_id/2018
474,italy,https://transfermarkt.com/inter-mailand/transfers/verein/46/saison_id/2018
475,italy,https://transfermarkt.com/juventus-turin/transfers/verein/506/saison_id/2018
476,italy,https://transfermarkt.com/lazio-rom/transfers/verein/398/saison_id/2018
477,italy,https://transfermarkt.com/ac-mailand/transfers/verein/5/saison_id/2018
478,italy,https://transfermarkt.com/ssc-neapel/transfers/verein/6195/saison_id/2018
479,italy,https://transfermarkt.com/parma-calcio-1913/transfers/verein/130/saison_id/2018
480,italy,https://transfermarkt.com/as-rom/transfers/verein/12/saison_id/2018
481,italy,https://transfermarkt.com/sampdoria-genua/transfers/verein/1038/saison_id/2018
482,italy,https://transfermarkt.com/us-sassuolo/transfers/verein/6574/saison_id/2018
483,italy,https://transfermarkt.com/spal/transfers/verein/2722/saison_id/2018
484,italy,https://transfermarkt.com/fc-turin/transfers/verein/416/saison_id/2018
485,italy,https://transfermarkt.com/udinese-calcio/transfers/verein/410/saison_id/2018
486,italy,https://transfermarkt.com/atalanta-bergamo/transfers/verein/800/saison_id/2019
487,italy,https://transfermarkt.com/fc-bologna/transfers/verein/1025/saison_id/2019
488,italy,https://transfermarkt.com/brescia-calcio/transfers/verein/19/saison_id/2019
489,italy,https://transfermarkt.com/cagliari-calcio/transfers/verein/1390/saison_id/2019
490,italy,https://transfermarkt.com/ac-florenz/transfers/verein/430/saison_id/2019
491,italy,https://transfermarkt.com/genua-cfc/transfers/verein/252/saison_id/2019
492,italy,https://transfermarkt.com/hellas-verona/transfers/verein/276/saison_id/2019
493,italy,https://transfermarkt.com/inter-mailand/transfers/verein/46/saison_id/2019
494,italy,https://transfermarkt.com/juventus-turin/transfers/verein/506/saison_id/2019
495,italy,https://transfermarkt.com/lazio-rom/transfers/verein/398/saison_id/2019
496,italy,https://transfermarkt.com/us-lecce/transfers/verein/1005/saison_id/2019
497,italy,https://transfermarkt.com/ac-mailand/transfers/verein/5/saison_id/2019
498,italy,https://transfermarkt.com/ssc-neapel/transfers/verein/6195/saison_id/2019
499,italy,https://transfermarkt.com/parma-calcio-1913/transfers/verein/130/saison_id/2019
500,italy,https://transfermarkt.com/as-rom/transfers/verein/12/saison_id/2019
501,italy,https://transfermarkt.com/sampdoria-genua/transfers/verein/1038/saison_id/2019
502,italy,https://transfermarkt.com/us-sassuolo/transfers/verein/6574/saison_id/2019
503,italy,https://transfermarkt.com/spal/transfers/verein/2722/saison_id/2019
504,italy,https://transfermarkt.com/fc-turin/transfers/verein/416/saison_id/2019
505,italy,https://transfermarkt.com/udinese-calcio/transfers/verein/410/saison_id/2019
506,italy,https://transfermarkt.com/atalanta-bergamo/transfers/verein/800/saison_id/2020
507,italy,https://transfermarkt.com/benevento-calcio/transfers/verein/4171/saison_id/2020
508,italy,https://transfermarkt.com/fc-bologna/transfers/verein/1025/saison_id/2020
509,italy,https://transfermarkt.com/cagliari-calcio/transfers/verein/1390/saison_id/2020
510,italy,https://transfermarkt.com/fc-crotone/transfers/verein/4083/saison_id/2020
511,italy,https://transfermarkt.com/ac-florenz/transfers/verein/430/saison_id/2020
512,italy,https://transfermarkt.com/genua-cfc/transfers/verein/252/saison_id/2020
513,italy,https://transfermarkt.com/hellas-verona/transfers/verein/276/saison_id/2020
514,italy,https://transfermarkt.com/inter-mailand/transfers/verein/46/saison_id/2020
515,italy,https://transfermarkt.com/juventus-turin/transfers/verein/506/saison_id/2020
516,italy,https://transfermarkt.com/lazio-rom/transfers/verein/398/saison_id/2020
517,italy,https://transfermarkt.com/ac-mailand/transfers/verein/5/saison_id/2020
518,italy,https://transfermarkt.com/ssc-neapel/transfers/verein/6195/saison_id/2020
519,italy,https://transfermarkt.com/parma-calcio-1913/transfers/verein/130/saison_id/2020
520,italy,https://transfermarkt.com/as-rom/transfers/verein/12/saison_id/2020
521,italy,https://transfermarkt.com/sampdoria-genua/transfers/verein/1038/saison_id/2020
522,italy,https://transfermarkt.com/us-sassuolo/transfers/verein/6574/saison_id/2020
523,italy,https://transfermarkt.com/spezia-calcio/transfers/verein/3522/saison_id/2020
524,italy,https://transfermarkt.com/fc-turin/transfers/verein/416/saison_id/2020
525,italy,https://transfermarkt.com/udinese-calcio/transfers/verein/410/saison_id/2020
526,italy,https://transfermarkt.com/inter-mailand/transfers/verein/46/saison_id/2021
527,italy,https://transfermarkt.com/ac-mailand/transfers/verein/5/saison_id/2021
528,italy,https://transfermarkt.com/atalanta-bergamo/transfers/verein/800/saison_id/2021
529,italy,https://transfermarkt.com/juventus-turin/transfers/verein/506/saison_id/2021
530,italy,https://transfermarkt.com/ssc-neapel/transfers/verein/6195/saison_id/2021
531,italy,https://transfermarkt.com/lazio-rom/transfers/verein/398/saison_id/2021
532,italy,https://transfermarkt.com/as-rom/transfers/verein/12/saison_id/2021
533,italy,https://transfermarkt.com/us-sassuolo/transfers/verein/6574/saison_id/2021
534,italy,https://transfermarkt.com/sampdoria-genua/transfers/verein/1038/saison_id/2021
535,italy,https://transfermarkt.com/hellas-verona/transfers/verein/276/saison_id/2021
536,italy,https://transfermarkt.com/genua-cfc/transfers/verein/252/saison_id/2021
537,italy,https://transfermarkt.com/fc-bologna/transfers/verein/1025/saison_id/2021
538,italy,https://transfermarkt.com/udinese-calcio/transfers/verein/410/saison_id/2021
539,italy,https://transfermarkt.com/ac-florenz/transfers/verein/430/saison_id/2021
540,italy,https://transfermarkt.com/spezia-calcio/transfers/verein/3522/saison_id/2021
541,italy,https://transfermarkt.com/cagliari-calcio/transfers/verein/1390/saison_id/2021
542,italy,https://transfermarkt.com/fc-turin/transfers/verein/416/saison_id/2021
543,italy,https://transfermarkt.com/fc-empoli/transfers/verein/749/saison_id/2021
544,italy,https://transfermarkt.com/us-salernitana-1919/transfers/verein/380/saison_id/2021
545,italy,https://transfermarkt.com/venezia-fc/transfers/verein/607/saison_id/2021
546,france,https://transfermarkt.com/fc-paris-saint-germain/transfers/verein/583/saison_id/2015
547,france,https://transfermarkt.com/olympique-lyon/transfers/verein/1041/saison_id/2015
548,france,https://transfermarkt.com/as-monaco/transfers/verein/162/saison_id/2015
549,france,https://transfermarkt.com/olympique-marseille/transfers/verein/244/saison_id/2015
550,france,https://transfermarkt.com/as-saint-etienne/transfers/verein/618/saison_id/2015
551,france,https://transfermarkt.com/fc-girondins-bordeaux/transfers/verein/40/saison_id/2015
552,france,https://transfermarkt.com/montpellier-hsc/transfers/verein/969/saison_id/2015
553,france,https://transfermarkt.com/losc-lille/transfers/verein/1082/saison_id/2015
554,france,https://transfermarkt.com/fc-stade-rennes/transfers/verein/273/saison_id/2015
555,france,https://transfermarkt.com/ea-guingamp/transfers/verein/855/saison_id/2015
556,france,https://transfermarkt.com/ogc-nizza/transfers/verein/417/saison_id/2015
557,france,https://transfermarkt.com/sc-bastia/transfers/verein/595/saison_id/2015
558,france,https://transfermarkt.com/sm-caen/transfers/verein/1162/saison_id/2015
559,france,https://transfermarkt.com/fc-nantes/transfers/verein/995/saison_id/2015
560,france,https://transfermarkt.com/stade-reims/transfers/verein/1421/saison_id/2015
561,france,https://transfermarkt.com/fc-lorient/transfers/verein/1158/saison_id/2015
562,france,https://transfermarkt.com/fc-toulouse/transfers/verein/415/saison_id/2015
563,france,https://transfermarkt.com/sco-angers/transfers/verein/1420/saison_id/2015
564,france,https://transfermarkt.com/es-troyes-ac/transfers/verein/1095/saison_id/2015
565,france,https://transfermarkt.com/gfc-ajaccio/transfers/verein/3558/saison_id/2015
566,france,https://transfermarkt.com/fc-paris-saint-germain/transfers/verein/583/saison_id/2016
567,france,https://transfermarkt.com/olympique-lyon/transfers/verein/1041/saison_id/2016
568,france,https://transfermarkt.com/as-monaco/transfers/verein/162/saison_id/2016
569,france,https://transfermarkt.com/ogc-nizza/transfers/verein/417/saison_id/2016
570,france,https://transfermarkt.com/losc-lille/transfers/verein/1082/saison_id/2016
571,france,https://transfermarkt.com/as-saint-etienne/transfers/verein/618/saison_id/2016
572,france,https://transfermarkt.com/sm-caen/transfers/verein/1162/saison_id/2016
573,france,https://transfermarkt.com/fc-stade-rennes/transfers/verein/273/saison_id/2016
574,france,https://transfermarkt.com/sco-angers/transfers/verein/1420/saison_id/2016
575,france,https://transfermarkt.com/sc-bastia/transfers/verein/595/saison_id/2016
576,france,https://transfermarkt.com/fc-girondins-bordeaux/transfers/verein/40/saison_id/2016
577,france,https://transfermarkt.com/montpellier-hsc/transfers/verein/969/saison_id/2016
578,france,https://transfermarkt.com/olympique-marseille/transfers/verein/244/saison_id/2016
579,france,https://transfermarkt.com/fc-nantes/transfers/verein/995/saison_id/2016
580,france,https://transfermarkt.com/fc-lorient/transfers/verein/1158/saison_id/2016
581,france,https://transfermarkt.com/ea-guingamp/transfers/verein/855/saison_id/2016
582,france,https://transfermarkt.com/fc-toulouse/transfers/verein/415/saison_id/2016
583,france,https://transfermarkt.com/as-nancy-lorraine/transfers/verein/1159/saison_id/2016
584,france,https://transfermarkt.com/dijon-fco/transfers/verein/2969/saison_id/2016
585,france,https://transfermarkt.com/fc-metz/transfers/verein/347/saison_id/2016
586,france,https://transfermarkt.com/amiens-sc/transfers/verein/1416/saison_id/2017
587,france,https://transfermarkt.com/sco-angers/transfers/verein/1420/saison_id/2017
588,france,https://transfermarkt.com/fc-girondins-bordeaux/transfers/verein/40/saison_id/2017
589,france,https://transfermarkt.com/sm-caen/transfers/verein/1162/saison_id/2017
590,france,https://transfermarkt.com/dijon-fco/transfers/verein/2969/saison_id/2017
591,france,https://transfermarkt.com/ea-guingamp/transfers/verein/855/saison_id/2017
592,france,https://transfermarkt.com/losc-lille/transfers/verein/1082/saison_id/2017
593,france,https://transfermarkt.com/olympique-lyon/transfers/verein/1041/saison_id/2017
594,france,https://transfermarkt.com/olympique-marseille/transfers/verein/244/saison_id/2017
595,france,https://transfermarkt.com/fc-metz/transfers/verein/347/saison_id/2017
596,france,https://transfermarkt.com/as-monaco/transfers/verein/162/saison_id/2017
597,france,https://transfermarkt.com/montpellier-hsc/transfers/verein/969/saison_id/2017
598,france,https://transfermarkt.com/fc-nantes/transfers/verein/995/saison_id/2017
599,france,https://transfermarkt.com/ogc-nizza/transfers/verein/417/saison_id/2017
600,france,https://transfermarkt.com/fc-paris-saint-germain/transfers/verein/583/saison_id/2017
601,france,https://transfermarkt.com/fc-stade-rennes/transfers/verein/273/saison_id/2017
602,france,https://transfermarkt.com/as-saint-etienne/transfers/verein/618/saison_id/2017
603,france,https://transfermarkt.com/rc-strassburg-alsace/transfers/verein/667/saison_id/2017
604,france,https://transfermarkt.com/fc-toulouse/transfers/verein/415/saison_id/2017
605,france,https://transfermarkt.com/es-troyes-ac/transfers/verein/1095/saison_id/2017
606,france,https://transfermarkt.com/amiens-sc/transfers/verein/1416/saison_id/2018
607,france,https://transfermarkt.com/sco-angers/transfers/verein/1420/saison_id/2018
608,france,https://transfermarkt.com/fc-girondins-bordeaux/transfers/verein/40/saison_id/2018
609,france,https://transfermarkt.com/sm-caen/transfers/verein/1162/saison_id/2018
610,france,https://transfermarkt.com/dijon-fco/transfers/verein/2969/saison_id/2018
611,france,https://transfermarkt.com/ea-guingamp/transfers/verein/855/saison_id/2018
612,france,https://transfermarkt.com/losc-lille/transfers/verein/1082/saison_id/2018
613,france,https://transfermarkt.com/olympique-lyon/transfers/verein/1041/saison_id/2018
614,france,https://transfermarkt.com/olympique-marseille/transfers/verein/244/saison_id/2018
615,france,https://transfermarkt.com/as-monaco/transfers/verein/162/saison_id/2018
616,france,https://transfermarkt.com/montpellier-hsc/transfers/verein/969/saison_id/2018
617,france,https://transfermarkt.com/fc-nantes/transfers/verein/995/saison_id/2018
618,france,https://transfermarkt.com/ogc-nizza/transfers/verein/417/saison_id/2018
619,france,https://transfermarkt.com/nimes-olympique/transfers/verein/1160/saison_id/2018
620,france,https://transfermarkt.com/fc-paris-saint-germain/transfers/verein/583/saison_id/2018
621,france,https://transfermarkt.com/stade-reims/transfers/verein/1421/saison_id/2018
622,france,https://transfermarkt.com/fc-stade-rennes/transfers/verein/273/saison_id/2018
623,france,https://transfermarkt.com/as-saint-etienne/transfers/verein/618/saison_id/2018
624,france,https://transfermarkt.com/rc-strassburg-alsace/transfers/verein/667/saison_id/2018
625,france,https://transfermarkt.com/fc-toulouse/transfers/verein/415/saison_id/2018
626,france,https://transfermarkt.com/amiens-sc/transfers/verein/1416/saison_id/2019
627,france,https://transfermarkt.com/sco-angers/transfers/verein/1420/saison_id/2019
628,france,https://transfermarkt.com/fc-girondins-bordeaux/transfers/verein/40/saison_id/2019
629,france,https://transfermarkt.com/stade-brest-29/transfers/verein/3911/saison_id/2019
630,france,https://transfermarkt.com/dijon-fco/transfers/verein/2969/saison_id/2019
631,france,https://transfermarkt.com/losc-lille/transfers/verein/1082/saison_id/2019
632,france,https://transfermarkt.com/olympique-lyon/transfers/verein/1041/saison_id/2019
633,france,https://transfermarkt.com/olympique-marseille/transfers/verein/244/saison_id/2019
634,france,https://transfermarkt.com/fc-metz/transfers/verein/347/saison_id/2019
635,france,https://transfermarkt.com/nimes-olympique/transfers/verein/1160/saison_id/2019
636,france,https://transfermarkt.com/as-monaco/transfers/verein/162/saison_id/2019
637,france,https://transfermarkt.com/montpellier-hsc/transfers/verein/969/saison_id/2019
638,france,https://transfermarkt.com/fc-nantes/transfers/verein/995/saison_id/2019
639,france,https://transfermarkt.com/ogc-nizza/transfers/verein/417/saison_id/2019
640,france,https://transfermarkt.com/fc-paris-saint-germain/transfers/verein/583/saison_id/2019
641,france,https://transfermarkt.com/stade-reims/transfers/verein/1421/saison_id/2019
642,france,https://transfermarkt.com/fc-stade-rennes/transfers/verein/273/saison_id/2019
643,france,https://transfermarkt.com/as-saint-etienne/transfers/verein/618/saison_id/2019
644,france,https://transfermarkt.com/rc-strassburg-alsace/transfers/verein/667/saison_id/2019
645,france,https://transfermarkt.com/fc-toulouse/transfers/verein/415/saison_id/2019
646,france,https://transfermarkt.com/fc-paris-saint-germain/transfers/verein/583/saison_id/2020
647,france,https://transfermarkt.com/olympique-marseille/transfers/verein/244/saison_id/2020
648,france,https://transfermarkt.com/fc-stade-rennes/transfers/verein/273/saison_id/2020
649,france,https://transfermarkt.com/losc-lille/transfers/verein/1082/saison_id/2020
650,france,https://transfermarkt.com/ogc-nizza/transfers/verein/417/saison_id/2020
651,france,https://transfermarkt.com/stade-reims/transfers/verein/1421/saison_id/2020
652,france,https://transfermarkt.com/olympique-lyon/transfers/verein/1041/saison_id/2020
653,france,https://transfermarkt.com/montpellier-hsc/transfers/verein/969/saison_id/2020
654,france,https://transfermarkt.com/rc-strassburg-alsace/transfers/verein/667/saison_id/2020
655,france,https://transfermarkt.com/as-monaco/transfers/verein/162/saison_id/2020
656,france,https://transfermarkt.com/sco-angers/transfers/verein/1420/saison_id/2020
657,france,https://transfermarkt.com/fc-girondins-bordeaux/transfers/verein/40/saison_id/2020
658,france,https://transfermarkt.com/fc-nantes/transfers/verein/995/saison_id/2020
659,france,https://transfermarkt.com/stade-brest-29/transfers/verein/3911/saison_id/2020
660,france,https://transfermarkt.com/fc-metz/transfers/verein/347/saison_id/2020
661,france,https://transfermarkt.com/dijon-fco/transfers/verein/2969/saison_id/2020
662,france,https://transfermarkt.com/as-saint-etienne/transfers/verein/618/saison_id/2020
663,france,https://transfermarkt.com/nimes-olympique/transfers/verein/1160/saison_id/2020
664,france,https://transfermarkt.com/fc-lorient/transfers/verein/1158/saison_id/2020
665,france,https://transfermarkt.com/rc-lens/transfers/verein/826/saison_id/2020
666,france,https://transfermarkt.com/losc-lille/transfers/verein/1082/saison_id/2021
667,france,https://transfermarkt.com/fc-paris-saint-germain/transfers/verein/583/saison_id/2021
668,france,https://transfermarkt.com/as-monaco/transfers/verein/162/saison_id/2021
669,france,https://transfermarkt.com/olympique-lyon/transfers/verein/1041/saison_id/2021
670,france,https://transfermarkt.com/olympique-marseille/transfers/verein/244/saison_id/2021
671,france,https://transfermarkt.com/fc-stade-rennes/transfers/verein/273/saison_id/2021
672,france,https://transfermarkt.com/rc-lens/transfers/verein/826/saison_id/2021
673,france,https://transfermarkt.com/montpellier-hsc/transfers/verein/969/saison_id/2021
674,france,https://transfermarkt.com/ogc-nizza/transfers/verein/417/saison_id/2021
675,france,https://transfermarkt.com/fc-metz/transfers/verein/347/saison_id/2021
676,france,https://transfermarkt.com/as-saint-etienne/transfers/verein/618/saison_id/2021
677,france,https://transfermarkt.com/fc-girondins-bordeaux/transfers/verein/40/saison_id/2021
678,france,https://transfermarkt.com/sco-angers/transfers/verein/1420/saison_id/2021
