player_id,season_id,left_team,joined_team,fee_of_transfer
56854,2017,Hellas Verona,Ascoli Picchio,1.0
389837,2017,Hellas Verona,AC Perugia Calcio,1.0
238953,2017,Hellas Verona,US Arezzo,1.0
253012,2017,Hellas Verona,US Arezzo,1.0
89034,2017,Hellas Verona,Carpi FC 1909,1.0
209048,2017,Hellas Verona,Brescia Calcio,1.0
209048,2017,Hellas Verona,AS Viterbese Castrense,1.0
389837,2017,Hellas Verona,AC Prato,1.0
100497,2017,Hellas Verona,AC Perugia Calcio,1.0
286259,2017,Hellas Verona,US Lecce,1.0
160334,2017,Hellas Verona,Juventus Turin,-1.0
60894,2017,Hellas Verona,US Salernitana 1919,-1.0
204069,2017,Sampdoria Genua,Inter Mailand,34000000.0
312862,2017,OGC Nizza,Inter Mailand,21000000.0
125019,2017,Benfica Lissabon,Inter Mailand,450000.0
285920,2017,Brescia Calcio,Inter Mailand,-1.0
27807,2017,FC Turin,Inter Mailand,0.0
324804,2017,SM Caen,Inter Mailand,1.0
198116,2017,Empoli FC,Inter Mailand,-1.0
240190,2017,US Avellino 1912,Inter Mailand,-1.0
262521,2017,FC Pro Vercelli 1892,Inter Mailand,-1.0
238980,2017,FC Pro Vercelli 1892,Inter Mailand,-1.0
146752,2017,Delfino Pescara 1936,Inter Mailand,-1.0
200192,2017,FC Pro Vercelli 1892,Inter Mailand,-1.0
121985,2017,AS Rom,Inter Mailand,-1.0
238992,2017,Piacenza Calcio 1919,Inter Mailand,-1.0
199902,2017,Mantova 1911,Inter Mailand,-1.0
290418,2017,Calcio Padova,Inter Mailand,-1.0
109038,2017,Sampdoria Genua,Inter Mailand,-1.0
291392,2017,Ternana Unicusano Calcio,Inter Mailand,-1.0
70580,2017,Ternana Unicusano Calcio,Inter Mailand,-1.0
204139,2017,Urbs Reggina 1914,Inter Mailand,-1.0
39333,2017,Besiktas JK,Inter Mailand,-1.0
136130,2017,Urbs Reggina 1914,Inter Mailand,-1.0
240822,2017,Urbs Reggina 1914,Inter Mailand,-1.0
120772,2017,AD Fafe,Inter Mailand,-1.0
336681,2017,Santarcangelo Calcio,Inter Mailand,-1.0
35537,2017,SE Palmeiras São Paulo,Inter Mailand,-1.0
192105,2017,Olbia Calcio 1905,Inter Mailand,-1.0
340538,2017,Marbella FC,Inter Mailand,-1.0
308278,2017,AC Pisa 1909,Inter Mailand,-1.0
164534,2017,AC Perugia Calcio,Inter Mailand,-1.0
336704,2017,Udinese Calcio,Inter Mailand,-1.0
377043,2017,AC Pisa 1909,Inter Mailand,-1.0
44327,2017,Hull City,Inter Mailand,-1.0
340003,2017,AC Renate,Inter Mailand,-1.0
240197,2017,AC Cesena,Inter Mailand,-1.0
291403,2017,Carrarese Calcio 1908,Inter Mailand,-1.0
290415,2017,Vicenza Calcio,Inter Mailand,-1.0
76763,2017,Feralpisalò,Inter Mailand,-1.0
346667,2017,USD Caravaggio,Inter Mailand,-1.0
418884,2017,Santarcangelo Calcio,Inter Mailand,-1.0
337726,2017,SS Monopoli 1966,Inter Mailand,-1.0
290415,2017,AS Gubbio 1910,Inter Mailand,-1.0
340538,2017,Catania Calcio,Inter Mailand,-1.0
76763,2017,Vicenza Calcio,Inter Mailand,-1.0
244275,2017,Benfica Lissabon,Inter Mailand,-1.0
146752,2017,Inter Mailand,Sampdoria Genua,15000000.0
46104,2017,Inter Mailand,AS Monaco,10500000.0
121985,2017,Inter Mailand,AS Rom,8000000.0
109038,2017,Inter Mailand,Sampdoria Genua,5500000.0
198116,2017,Inter Mailand,FC Sion,3910000.0
60889,2017,Inter Mailand,Besiktas JK,2500000.0
55854,2017,Inter Mailand,FC Turin,2000000.0
244275,2017,Inter Mailand,Benfica Lissabon,1700000.0
244275,2017,Inter Mailand,FC Santos,1700000.0
79522,2017,Inter Mailand,Galatasaray,1000000.0
39333,2017,Inter Mailand,Besiktas JK,750000.0
35537,2017,Inter Mailand,SE Palmeiras São Paulo,0.0
39118,2017,Inter Mailand,CF Monterrey,0.0
238992,2017,Inter Mailand,US Alessandria Calcio 1912,0.0
346667,2017,Inter Mailand,USD Ciserano,0.0
352471,2017,Inter Mailand,Rignanese Calcio,0.0
238980,2017,Inter Mailand,Delfino Pescara 1936,1.0
70580,2017,Inter Mailand,Spezia Calcio,1.0
285920,2017,Inter Mailand,Gil Vicente FC,1.0
124560,2017,Inter Mailand,CD Teneriffa,1.0
240822,2017,Inter Mailand,Santarcangelo Calcio,1.0
240190,2017,Inter Mailand,Carpi FC 1909,1.0
340003,2017,Inter Mailand,AC Prato,1.0
164534,2017,Inter Mailand,Spezia Calcio,1.0
136130,2017,Inter Mailand,SS Monza 1912,1.0
303657,2017,Inter Mailand,US Avellino 1912,1.0
290418,2017,Inter Mailand,Santarcangelo Calcio,1.0
290415,2017,Inter Mailand,AS Gubbio 1910,1.0
45567,2017,Inter Mailand,AC Sparta Prag,1.0
340538,2017,Inter Mailand,Catania Calcio,1.0
355475,2017,Inter Mailand,SC Olhanense,1.0
308278,2017,Inter Mailand,FC Granada,1.0
76763,2017,Inter Mailand,Vicenza Calcio,1.0
199902,2017,Inter Mailand,Brescia Calcio,1.0
299405,2017,Inter Mailand,MC Fermana FC,1.0
208690,2017,Inter Mailand,Novara Calcio,1.0
338672,2017,Inter Mailand,Standard Lüttich,1.0
418884,2017,Inter Mailand,AC Pisa 1909,1.0
290415,2017,Inter Mailand,Bassano Virtus 55 ST,1.0
337726,2017,Inter Mailand,Mosta FC,1.0
340538,2017,Inter Mailand,SC Olhanense,1.0
145840,2017,Inter Mailand,Jiangsu Suning,-1.0
33923,2017,FC Paris Saint-Germain,Juventus Turin,25000000.0
354362,2017,CA Boca Juniors,Juventus Turin,21700000.0
88682,2017,AC Mailand,Juventus Turin,12000000.0
160344,2017,Delfino Pescara 1936,Juventus Turin,4500000.0
355479,2017,Delfino Pescara 1936,Juventus Turin,3700000.0
323934,2017,Empoli FC,Juventus Turin,2000000.0
200057,2017,US Città di Pontedera,Juventus Turin,-1.0
265573,2017,FC Chiasso,Juventus Turin,-1.0
165891,2017,FC Lausanne-Sport,Juventus Turin,-1.0
331389,2017,Empoli FC,Juventus Turin,-1.0
291432,2017,AC Cesena,Juventus Turin,-1.0
136111,2017,Olympiakos Piräus,Juventus Turin,-1.0
197741,2017,US Alessandria Calcio 1912,Juventus Turin,-1.0
199971,2017,US Cremonese,Juventus Turin,-1.0
287282,2017,FC Cádiz,Juventus Turin,-1.0
150552,2017,Santarcangelo Calcio,Juventus Turin,-1.0
243606,2017,OGC Nizza,Juventus Turin,-1.0
167791,2017,FC Den Bosch,Juventus Turin,-1.0
75411,2017,Latina Calcio 1932,Juventus Turin,-1.0
178217,2017,Latina Calcio 1932,Juventus Turin,-1.0
340067,2017,US Città di Pontedera,Juventus Turin,-1.0
107392,2017,AC Tuttocuoio,Juventus Turin,-1.0
298975,2017,US Sassuolo,Juventus Turin,-1.0
176130,2017,FC Lugano,Juventus Turin,-1.0
62379,2017,Krylya Sovetov Samara,Juventus Turin,-1.0
301236,2017,Ascoli Picchio,Juventus Turin,-1.0
266217,2017,Robur Siena,Juventus Turin,-1.0
394926,2017,Carrarese Calcio 1908,Juventus Turin,-1.0
124900,2017,Carrarese Calcio 1908,Juventus Turin,-1.0
124769,2017,SV Zulte Waregem,Juventus Turin,-1.0
147031,2017,Brescia Calcio,Juventus Turin,-1.0
142022,2017,CD Lugo,Juventus Turin,-1.0
197751,2017,Delfino Pescara 1936,Juventus Turin,-1.0
336902,2017,Piacenza Calcio 1919,Juventus Turin,-1.0
146799,2017,AC Perugia Calcio,Juventus Turin,-1.0
163053,2017,Empoli FC,Juventus Turin,-1.0
291433,2017,Pordenone Calcio,Juventus Turin,-1.0
30263,2017,Pordenone Calcio,Juventus Turin,-1.0
256085,2017,FC Bari 1908,Juventus Turin,-1.0
199598,2017,US Anconitana,Juventus Turin,-1.0
199635,2017,SS Matera Calcio,Juventus Turin,-1.0
190513,2017,Ascoli Picchio,Juventus Turin,-1.0
368482,2017,Ascoli Picchio,Juventus Turin,-1.0
126412,2017,PEC Zwolle,Juventus Turin,-1.0
179838,2017,Willem II Tilburg,Juventus Turin,-1.0
256678,2017,Brescia Calcio,Juventus Turin,-1.0
200194,2017,SPAL 2013,Juventus Turin,-1.0
291432,2017,Venezia FC,Juventus Turin,-1.0
197741,2017,FC Pro Vercelli 1892,Juventus Turin,-1.0
179838,2017,IFK Göteborg,Juventus Turin,-1.0
136111,2017,SV Zulte Waregem,Juventus Turin,-1.0
266217,2017,US Alessandria Calcio 1912,Juventus Turin,-1.0
199635,2017,Vicenza Calcio,Juventus Turin,-1.0
291432,2017,SPAL 2013,Juventus Turin,-1.0
323934,2017,FC Girondins Bordeaux,Juventus Turin,-1.0
340067,2017,MC Fermana FC,Juventus Turin,-1.0
381370,2017,Vicenza Calcio,Juventus Turin,-1.0
39983,2017,Juventus Turin,AC Mailand,42000000.0
301236,2017,Juventus Turin,US Sassuolo,7000000.0
298975,2017,Juventus Turin,US Sassuolo,7000000.0
75942,2017,Juventus Turin,FC Turin,3000000.0
291432,2017,Juventus Turin,SPAL 2013,2000000.0
266217,2017,Juventus Turin,Delfino Pescara 1936,1650000.0
160334,2017,Juventus Turin,Delfino Pescara 1936,1500000.0
176130,2017,Juventus Turin,Ascoli Picchio,1000000.0
165891,2017,Juventus Turin,FC Lausanne-Sport,1000000.0
265573,2017,Juventus Turin,FC Lugano,400000.0
62379,2017,Juventus Turin,Legia Warschau,250000.0
190513,2017,Juventus Turin,Hibernian FC,100000.0
136111,2017,Juventus Turin,AC Perugia Calcio,100000.0
142022,2017,Juventus Turin,CD Lugo,0.0
287282,2017,Juventus Turin,FC Cádiz,0.0
199971,2017,Juventus Turin,US Cremonese,0.0
15951,2017,Juventus Turin,FC Paris Saint-Germain,0.0
126412,2017,Juventus Turin,Leeds United,0.0
394926,2017,Juventus Turin,FC Ascona,0.0
179838,2017,Juventus Turin,IFK Göteborg,0.0
197741,2017,Juventus Turin,FC Pro Vercelli 1892,1.0
30263,2017,Juventus Turin,Casertana FC,1.0
136111,2017,Juventus Turin,SV Zulte Waregem,1.0
266217,2017,Juventus Turin,US Alessandria Calcio 1912,1.0
199635,2017,Juventus Turin,Vicenza Calcio,1.0
355479,2017,Juventus Turin,Delfino Pescara 1936,1.0
340067,2017,Juventus Turin,MC Fermana FC,1.0
197741,2017,Juventus Turin,US Alessandria Calcio 1912,1.0
340067,2017,Juventus Turin,Alma Juventus Fano 1906,1.0
199635,2017,Juventus Turin,Calcio Padova,1.0
167791,2017,Juventus Turin,Go Ahead Eagles Deventer,1.0
200194,2017,Juventus Turin,SPAL 2013,1.0
256339,2017,Juventus Turin,Venezia FC,1.0
291432,2017,Juventus Turin,Venezia FC,1.0
124900,2017,Juventus Turin,Pro Piacenza 1919,1.0
336902,2017,Juventus Turin,AC Mestre,1.0
331389,2017,Juventus Turin,FC Bari 1908,1.0
291433,2017,Juventus Turin,US Pistoiese 1921,1.0
150552,2017,Juventus Turin,Ravenna FC,1.0
179838,2017,Juventus Turin,IFK Göteborg,1.0
197751,2017,Juventus Turin,AC Perugia Calcio,1.0
110475,2017,Juventus Turin,Novara Calcio,1.0
256085,2017,Juventus Turin,US Cremonese,1.0
178217,2017,Juventus Turin,US Cremonese,1.0
147031,2017,Juventus Turin,Empoli FC,1.0
124769,2017,Juventus Turin,FC Bari 1908,1.0
107392,2017,Juventus Turin,AC Perugia Calcio,1.0
291432,2017,Juventus Turin,SPAL 2013,1.0
323934,2017,Juventus Turin,FC Girondins Bordeaux,1.0
160344,2017,Juventus Turin,Delfino Pescara 1936,1.0
323934,2017,Juventus Turin,Paraná Clube,1.0
487465,2017,SC Braga,Lazio Rom,7500000.0
239802,2017,KV Oostende,Lazio Rom,5500000.0
415646,2017,SC Braga,Lazio Rom,4000000.0
334341,2017,Vicenza Calcio,Lazio Rom,300000.0
289065,2017,Ternana Unicusano Calcio,Lazio Rom,-1.0
287298,2017,AC Mailand,Lazio Rom,0.0
256996,2017,Trapani Calcio,Lazio Rom,-1.0
179895,2017,HNK Rijeka,Lazio Rom,-1.0
339566,2017,Ternana Unicusano Calcio,Lazio Rom,-1.0
67864,2017,Spartak Moskau,Lazio Rom,-1.0
188498,2017,CD Lugo,Lazio Rom,-1.0
146660,2017,US Salernitana 1919,Lazio Rom,-1.0
162957,2017,Lupa Roma FC,Lazio Rom,-1.0
248483,2017,Aarhus GF,Lazio Rom,-1.0
457931,2017,US Salernitana 1919,Lazio Rom,-1.0
240260,2017,Brescia Calcio,Lazio Rom,-1.0
241479,2017,SS Racing Club Roma,Lazio Rom,-1.0
240342,2017,Virtus Entella,Lazio Rom,-1.0
128907,2017,Queens Park Rangers,Lazio Rom,-1.0
159026,2017,LOSC Lille,Lazio Rom,-1.0
339566,2017,Parma Calcio 1913,Lazio Rom,-1.0
238752,2017,Lazio Rom,AS Monaco,30000000.0
26721,2017,Lazio Rom,AC Mailand,19700000.0
179895,2017,Lazio Rom,HNK Rijeka,500000.0
287298,2017,Lazio Rom,Naxxar Lions FC,0.0
241479,2017,Lazio Rom,Sicula Leonzio,0.0
339566,2017,Lazio Rom,Parma Calcio 1913,1.0
240342,2017,Lazio Rom,AC Pisa 1909,1.0
242965,2017,Lazio Rom,Flamurtari FC,1.0
339566,2017,Lazio Rom,AC Perugia Calcio,1.0
289065,2017,Lazio Rom,US Salernitana 1919,1.0
159026,2017,Lazio Rom,ADO Den Haag,1.0
128907,2017,Lazio Rom,Atlas Guadalajara,1.0
300137,2017,Lazio Rom,US Salernitana 1919,1.0
248483,2017,Lazio Rom,Western Sydney Wanderers,1.0
240260,2017,Lazio Rom,NK Istra 1961,1.0
67864,2017,Lazio Rom,Legia Warschau,1.0
334341,2017,Lazio Rom,US Salernitana 1919,1.0
339782,2017,Lazio Rom,US Salernitana 1919,1.0
198008,2017,FC Porto,AC Mailand,38000000.0
88685,2017,Asteras Tripolis,AC Mailand,980000.0
96754,2017,AFC Sunderland,AC Mailand,500000.0
20137,2017,Trabzonspor,AC Mailand,-1.0
253267,2017,PEC Zwolle,AC Mailand,-1.0
290733,2017,Ascoli Picchio,AC Mailand,-1.0
287313,2017,Rende Calcio 1968,AC Mailand,-1.0
198613,2017,Royal Excel Mouscron (-2022),AC Mailand,-1.0
332179,2017,Como 1907,AC Mailand,-1.0
287313,2017,Brescia Calcio,AC Mailand,-1.0
291400,2017,Brescia Calcio,AC Mailand,-1.0
238951,2017,AC Prato,AC Mailand,-1.0
287298,2017,Urbs Reggina 1914,AC Mailand,-1.0
392205,2017,Urbs Reggina 1914,AC Mailand,-1.0
240958,2017,Empoli FC,AC Mailand,-1.0
262972,2017,Arsenal Tula,AC Mailand,-1.0
131836,2017,Paganese Calcio 1926,AC Mailand,-1.0
91241,2017,Carpi FC 1909,AC Mailand,-1.0
264485,2017,Paganese Calcio 1926,AC Mailand,-1.0
100176,2017,SPAL 2013,AC Mailand,-1.0
264514,2017,AS Cittadella,AC Mailand,-1.0
74943,2017,AC Mailand,Trabzonspor,5000000.0
20137,2017,AC Mailand,Trabzonspor,3400000.0
157501,2017,AC Mailand,FC Turin,2000000.0
55895,2017,AC Mailand,CF Monterrey,1700000.0
20137,2017,AC Mailand,Trabzonspor,1350000.0
238951,2017,AC Mailand,Vicenza Calcio,0.0
392205,2017,AC Mailand,Urbs Reggina 1914,0.0
91241,2017,AC Mailand,Foggia Calcio,0.0
287313,2017,AC Mailand,FK Zeljeznicar Sarajevo,0.0
30767,2017,AC Mailand,Jiangsu Suning,0.0
66521,2017,AC Mailand,CF Pachuca,0.0
287313,2017,AC Mailand,Rende Calcio 1968,1.0
357991,2017,AC Mailand,Ternana Unicusano Calcio,1.0
100176,2017,AC Mailand,Venezia FC,1.0
79242,2017,AC Mailand,Empoli FC,1.0
189441,2017,AC Mailand,Olympique Marseille,-1.0
124715,2017,FC Turin,SSC Neapel,21000000.0
317482,2017,GNK Dinamo Zagreb,SSC Neapel,13500000.0
400485,2017,FC Girondins Bordeaux,SSC Neapel,12000000.0
87884,2017,AS Rom,SSC Neapel,5750000.0
87884,2017,AS Rom,SSC Neapel,3750000.0
146143,2017,FC Toulouse,SSC Neapel,0.0
286288,2017,Carpi FC 1909,SSC Neapel,-1.0
286276,2017,Carpi FC 1909,SSC Neapel,-1.0
286288,2017,Virtus Francavilla Calcio,SSC Neapel,-1.0
165531,2017,AC Perugia Calcio,SSC Neapel,-1.0
200174,2017,Latina Calcio 1932,SSC Neapel,-1.0
278531,2017,FC Pro Vercelli 1892,SSC Neapel,-1.0
200167,2017,AS Viterbese Castrense,SSC Neapel,-1.0
286275,2017,Piacenza Calcio 1919,SSC Neapel,-1.0
240357,2017,SS Akragas Città dei Templi,SSC Neapel,-1.0
87052,2017,Nottingham Forest,SSC Neapel,-1.0
238989,2017,AC Prato,SSC Neapel,-1.0
249470,2017,ACR Messina,SSC Neapel,-1.0
238989,2017,Carpi FC 1909,SSC Neapel,-1.0
140559,2017,Frosinone Calcio,SSC Neapel,-1.0
250683,2017,Taranto FC 1927,SSC Neapel,-1.0
225874,2017,Carpi FC 1909,SSC Neapel,-1.0
168933,2017,AC Perugia Calcio,SSC Neapel,-1.0
200177,2017,US Anconitana,SSC Neapel,-1.0
202979,2017,Carrarese Calcio 1908,SSC Neapel,-1.0
73794,2017,Udinese Calcio,SSC Neapel,-1.0
323612,2017,MC Fermana FC,SSC Neapel,-1.0
286275,2017,Carpi FC 1909,SSC Neapel,-1.0
168933,2017,SSC Neapel,US Palermo,1500000.0
73794,2017,SSC Neapel,Sampdoria Genua,1500000.0
39799,2017,SSC Neapel,Sampdoria Genua,1200000.0
140559,2017,SSC Neapel,Frosinone Calcio,1200000.0
124715,2017,SSC Neapel,Spartak Moskau,1000000.0
197473,2017,SSC Neapel,SPAL 2013,250000.0
200167,2017,SSC Neapel,AS Viterbese Castrense,0.0
249470,2017,SSC Neapel,SF Aversa Normanna,0.0
37941,2017,SSC Neapel,Atlético Nacional,0.0
87052,2017,SSC Neapel,AD Alcorcón,0.0
286275,2017,SSC Neapel,Parma Calcio 1913,1.0
238989,2017,SSC Neapel,Casertana FC,1.0
286288,2017,SSC Neapel,AS Bisceglie 1913,1.0
238989,2017,SSC Neapel,Carpi FC 1909,1.0
286288,2017,SSC Neapel,Carpi FC 1909,1.0
286276,2017,SSC Neapel,FC Pro Vercelli 1892,1.0
286275,2017,SSC Neapel,Carpi FC 1909,1.0
225874,2017,SSC Neapel,Wisla Plock,1.0
202979,2017,SSC Neapel,Cosenza Calcio,1.0
278531,2017,SSC Neapel,Empoli FC,1.0
240357,2017,SSC Neapel,Cosenza Calcio,1.0
250683,2017,SSC Neapel,US Città di Pontedera,1.0
200174,2017,SSC Neapel,Parma Calcio 1913,1.0
165531,2017,SSC Neapel,Parma Calcio 1913,1.0
317482,2017,SSC Neapel,GNK Dinamo Zagreb,-1.0
124715,2017,SSC Neapel,FC Turin,-1.0
87884,2017,SSC Neapel,AS Rom,-1.0
205006,2017,Feyenoord Rotterdam,AS Rom,16000000.0
341647,2017,Basaksehir FK,AS Rom,14250000.0
148751,2017,FC Turin,AS Rom,12500000.0
286297,2017,US Sassuolo,AS Rom,10000000.0
87884,2017,Empoli FC,AS Rom,6000000.0
51046,2017,PSV Eindhoven,AS Rom,5700000.0
60542,2017,Olympique Lyon,AS Rom,5000000.0
163222,2017,US Sassuolo,AS Rom,5000000.0
189453,2017,Sporting Lissabon,AS Rom,500000.0
240897,2017,Brescia Calcio,AS Rom,-1.0
242086,2017,Sampdoria Genua,AS Rom,1.0
239599,2017,US Pistoiese 1921,AS Rom,-1.0
239783,2017,AC Pisa 1909,AS Rom,-1.0
245078,2017,FK Čukarički,AS Rom,-1.0
198084,2017,US Anconitana,AS Rom,-1.0
176180,2017,AC Cesena,AS Rom,-1.0
294876,2017,FC Lausanne-Sport,AS Rom,-1.0
165885,2017,FC Lausanne-Sport,AS Rom,-1.0
75287,2017,FC Basel 1893,AS Rom,-1.0
198087,2017,AC Perugia Calcio,AS Rom,-1.0
54929,2017,Sampdoria Genua,AS Rom,-1.0
239583,2017,ACR Messina,AS Rom,-1.0
256361,2017,US Avellino 1912,AS Rom,-1.0
21517,2017,Fidelis Andria,AS Rom,-1.0
239568,2017,AS Melfi,AS Rom,-1.0
296783,2017,FC Granada,AS Rom,-1.0
224044,2017,Trapani Calcio,AS Rom,-1.0
80894,2017,Empoli FC,AS Rom,-1.0
315568,2017,Ternana Unicusano Calcio,AS Rom,-1.0
238947,2017,FC Bari 1908,AS Rom,-1.0
198086,2017,US Sassuolo,AS Rom,-1.0
47893,2017,Olympique Marseille,AS Rom,-1.0
81455,2017,FC Turin,AS Rom,-1.0
165894,2017,AC Prato,AS Rom,-1.0
340660,2017,Fidelis Andria,AS Rom,-1.0
355104,2017,FC Lugano,AS Rom,-1.0
257160,2017,SC Olhanense,AS Rom,-1.0
268179,2017,Carpi FC 1909,AS Rom,-1.0
340444,2017,Carpi FC 1909,AS Rom,-1.0
286296,2017,US Catanzaro,AS Rom,-1.0
206844,2017,US Catanzaro,AS Rom,-1.0
205054,2017,Akhmat Grozny,AS Rom,-1.0
321065,2017,Spezia Calcio,AS Rom,-1.0
240897,2017,Spezia Calcio,AS Rom,-1.0
257160,2017,KVC Westerlo,AS Rom,-1.0
355104,2017,Brescia Calcio,AS Rom,-1.0
315568,2017,Urbs Reggina 1914,AS Rom,-1.0
268179,2017,Empoli FC,AS Rom,-1.0
239583,2017,Piacenza Calcio 1919,AS Rom,-1.0
337715,2017,FC Turin,AS Rom,-1.0
75287,2017,Sporting Lissabon,AS Rom,-1.0
166237,2017,AS Rom,Zenit St. Petersburg,23000000.0
297645,2017,AS Rom,US Sassuolo,6000000.0
394300,2017,AS Rom,US Sassuolo,5000000.0
198086,2017,AS Rom,US Sassuolo,3000000.0
245078,2017,AS Rom,Roter Stern Belgrad,3000000.0
75287,2017,AS Rom,Sporting Lissabon,3000000.0
47893,2017,AS Rom,Antalyaspor,500000.0
75287,2017,AS Rom,Sporting Lissabon,500000.0
198084,2017,AS Rom,Parma Calcio 1913,0.0
21517,2017,AS Rom,US Alessandria Calcio 1912,0.0
165885,2017,AS Rom,FC Südtirol,0.0
296783,2017,AS Rom,LOSC Lille,1.0
340660,2017,AS Rom,Racing Fondi,1.0
165894,2017,AS Rom,AC Prato,1.0
239583,2017,AS Rom,Piacenza Calcio 1919,1.0
321065,2017,AS Rom,UD Almería,1.0
239583,2017,AS Rom,AC Renate,1.0
355104,2017,AS Rom,Brescia Calcio,1.0
176180,2017,AS Rom,US Avellino 1912,1.0
340444,2017,AS Rom,Ascoli Picchio,1.0
240897,2017,AS Rom,Spezia Calcio,1.0
257160,2017,AS Rom,KVC Westerlo,1.0
315568,2017,AS Rom,Urbs Reggina 1914,1.0
238947,2017,AS Rom,FC Bari 1908,1.0
198087,2017,AS Rom,US Salernitana 1919,1.0
268179,2017,AS Rom,Empoli FC,1.0
294876,2017,AS Rom,AS Viterbese Castrense,1.0
337715,2017,AS Rom,FC Turin,1.0
81455,2017,AS Rom,Club Tijuana,1.0
205054,2017,AS Rom,FC Bari 1908,1.0
315568,2017,AS Rom,SS Matera Calcio,1.0
240897,2017,AS Rom,Foggia Calcio,1.0
268179,2017,AS Rom,Novara Calcio,1.0
337715,2017,AS Rom,NAC Breda,1.0
355104,2017,AS Rom,Delfino Pescara 1936,1.0
337705,2017,AS Rom,AC Perugia Calcio,1.0
87884,2017,AS Rom,Empoli FC,-1.0
148751,2017,AS Rom,FC Turin,-1.0
72479,2017,AS Rom,Olympique Lyon,-1.0
123742,2017,FC Middlesbrough,Sampdoria Genua,6300000.0
240306,2017,Udinese Calcio,Sampdoria Genua,6000000.0
208167,2017,Lech Posen,Sampdoria Genua,4000000.0
260827,2017,FC Twente Enschede,Sampdoria Genua,1750000.0
277167,2017,US Sassuolo,Sampdoria Genua,750000.0
257118,2017,Latina Calcio 1932,Sampdoria Genua,-1.0
257118,2017,FC Pro Vercelli 1892,Sampdoria Genua,-1.0
249068,2017,Latina Calcio 1932,Sampdoria Genua,-1.0
167889,2017,Brescia Calcio,Sampdoria Genua,-1.0
308256,2017,FC Lugano,Sampdoria Genua,-1.0
367620,2017,Savona FBC,Sampdoria Genua,-1.0
241527,2017,Brescia Calcio,Sampdoria Genua,-1.0
318833,2017,AC Tuttocuoio,Sampdoria Genua,-1.0
312346,2017,AC Tuttocuoio,Sampdoria Genua,-1.0
240252,2017,NK Osijek,Sampdoria Genua,-1.0
341171,2017,Lentigione Calcio,Sampdoria Genua,-1.0
301235,2017,US Città di Pontedera,Sampdoria Genua,-1.0
324494,2017,US Città di Pontedera,Sampdoria Genua,-1.0
186380,2017,FC Viktoria Pilsen,Sampdoria Genua,-1.0
62725,2017,Latina Calcio 1932,Sampdoria Genua,-1.0
186395,2017,Latina Calcio 1932,Sampdoria Genua,-1.0
341168,2017,Varesina Calcio,Sampdoria Genua,-1.0
54929,2017,FC Turin,Sampdoria Genua,-1.0
168416,2017,FC Bari 1908,Sampdoria Genua,-1.0
287863,2017,Ternana Unicusano Calcio,Sampdoria Genua,-1.0
168477,2017,Gil Vicente FC,Sampdoria Genua,-1.0
233654,2017,Carpi FC 1909,Sampdoria Genua,-1.0
435493,2017,Mantova 1911,Sampdoria Genua,-1.0
57657,2017,SS Matera Calcio,Sampdoria Genua,-1.0
226093,2017,Empoli FC,Sampdoria Genua,-1.0
162961,2017,Delfino Pescara 1936,Sampdoria Genua,-1.0
308256,2017,AS Livorno,Sampdoria Genua,-1.0
238537,2017,Bassano Virtus 55 ST,Sampdoria Genua,-1.0
240306,2017,Sampdoria Genua,Sporting Lissabon,9700000.0
186380,2017,Sampdoria Genua,SK Slavia Prag,500000.0
318833,2017,Sampdoria Genua,FBC Casale,0.0
341171,2017,Sampdoria Genua,Calcio Lecco 1912,0.0
341168,2017,Sampdoria Genua,ASD Genova Calcio,0.0
301235,2017,Sampdoria Genua,SS Juve Stabia,0.0
240252,2017,Sampdoria Genua,NK Rudes,0.0
233654,2017,Sampdoria Genua,Foggia Calcio,0.0
62725,2017,Sampdoria Genua,AC Pisa 1909,0.0
167889,2017,Sampdoria Genua,Brescia Calcio,0.0
324494,2017,Sampdoria Genua,Savona FBC,0.0
186395,2017,Sampdoria Genua,US Arezzo,1.0
249068,2017,Sampdoria Genua,US Palermo,1.0
422851,2017,Sampdoria Genua,FC Lugano,1.0
257118,2017,Sampdoria Genua,Feralpisalò,1.0
451310,2017,Sampdoria Genua,Olbia Calcio 1905,1.0
257118,2017,Sampdoria Genua,FC Pro Vercelli 1892,1.0
226093,2017,Sampdoria Genua,SPAL 2013,1.0
226093,2017,Sampdoria Genua,Empoli FC,1.0
308256,2017,Sampdoria Genua,Feralpisalò,1.0
168416,2017,Sampdoria Genua,FC Pro Vercelli 1892,1.0
238537,2017,Sampdoria Genua,US Gavorrano,1.0
312346,2017,Sampdoria Genua,SC Ligorna 1922,1.0
367620,2017,Sampdoria Genua,SC Ligorna 1922,1.0
308256,2017,Sampdoria Genua,AS Livorno,1.0
287863,2017,Sampdoria Genua,Trapani Calcio,1.0
109038,2017,Sampdoria Genua,FC Santos,1.0
241527,2017,Sampdoria Genua,SPAL 2013,1.0
238537,2017,Sampdoria Genua,Bassano Virtus 55 ST,1.0
435493,2017,Sampdoria Genua,CF Peralada,1.0
240306,2017,Sampdoria Genua,Udinese Calcio,-1.0
242940,2017,US Palermo,US Sassuolo,4000000.0
426179,2017,Calcio Padova,US Sassuolo,500000.0
284636,2017,Brescia Calcio,US Sassuolo,-1.0
240934,2017,Latina Calcio 1932,US Sassuolo,0.0
347353,2017,US Palermo,US Sassuolo,1.0
401527,2017,Juventus Turin U19,US Sassuolo,1.0
