match_id,team_id,scorrer_id,assist_id,goal_type
3229224,6574,163222,184894,Linksschuss
3229221,6195,56416,61253,Rechtsschuss
3229221,6195,104752,124715,Kopfball
3229218,398,266302,105521,Linksschuss
3229218,398,44420,128220,Linksschuss
3229218,398,37834,266302,Linksschuss
3229218,398,105521,457931,Rechtsschuss
3229225,410,35249,69646,Kopfball
3229216,1390,105892,,Rechtsschuss
3229220,5,357164,339808,Sololauf
3229222,1913,431755,33481,Abstauber
3229222,1913,203412,431755,Linksschuss
3229222,1913,159337,,Abstauber
3229234,2722,199258,457673,Rechtsschuss
3229231,276,371371,43848,Kopfball
3229231,276,171399,43848,Eigentor
3229230,252,34784,,Direkter Freistoß
3229229,430,413507,215616,Kopfball
3229226,800,73794,273132,Rechtsschuss
3229226,800,20005,73794,Linksschuss
3229226,800,273132,80351,Linksschuss
3229227,1025,140206,368482,Kopfball
3229227,1025,39099,,Abstauber
3229233,12,102745,330659,Eigentor
3229232,46,406625,326031,Elfmeter
3229239,398,105521,105521,Elfmeter
3229239,398,227081,105521,Rechtsschuss
3229239,398,105521,105521,Elfmeter
3229241,6195,191891,350219,Linksschuss
3229241,6195,191891,133964,Rechtsschuss
3229238,506,8198,,Rechtsschuss
3229238,506,44162,,Rechtsschuss
3229244,6574,177843,391065,Rechtsschuss
3229244,6574,94307,84765,Rechtsschuss
3229244,6574,216569,184894,Sololauf
3229237,1390,41982,,Distanzschuss
3229237,1390,167796,,Rechtsschuss
3229245,410,35249,308279,Kopfball
3229242,1913,74943,431755,Linksschuss
3229242,1913,203412,85208,Kopfball
3229242,1913,203412,33481,Linksschuss
3229242,1913,203412,431755,Linksschuss
3229242,1913,431755,,Rechtsschuss
3229240,5,126414,26721,Rechtsschuss
3229240,5,327757,126414,Rechtsschuss
3229252,1005,51736,326031,Elfmeter
3229251,46,25488,,abgefälschter Torschuss
3229251,46,96341,25488,Rechtsschuss
3229249,252,587458,315865,Linksschuss
3229249,252,337725,313477,Rechtsschuss
3229249,252,12563,337725,Linksschuss
3229247,1025,39099,63186,Rechtsschuss
3229247,1025,176139,207715,Abstauber
3229246,800,80351,133179,Rechtsschuss
3229246,800,119228,80351,Elfmeter
3229246,800,80351,,Linksschuss
3229246,800,119228,20005,Rechtsschuss
3229246,800,205938,20005,Rechtsschuss
3229246,800,119228,119228,Elfmeter
3229246,800,536835,133179,Linksschuss
3229254,2722,85825,457673,Rechtsschuss
3229255,416,96828,167727,Linksschuss
3229253,12,28396,256448,Kopfball
3229253,12,392085,,Linksschuss
3229248,430,341092,22068,Linksschuss
3229256,19,204069,,Eigentor
3229261,6195,124715,61253,Kopfball
3229261,6195,191891,350219,Rechtsschuss
3229257,1390,129129,346567,Rechtsschuss
3229257,1390,282388,,Rechtsschuss
3229257,1390,129129,,abgefälschter Torschuss
3229258,506,39983,354362,Kopfball
3229258,506,8198,8198,Elfmeter
3229259,398,131075,266302,Distanzschuss
3229259,398,105521,128220,Rechtsschuss
3229259,398,105521,37834,Elfmeter
3229259,398,167727,128220,Eigentor
3229263,1038,123742,282544,Kopfball
3229264,6574,216569,84765,Sololauf
3229260,5,111961,,Direkter Freistoß
3229273,12,392085,118689,Linksschuss
3229273,12,164771,87884,Elfmeter
3229267,1025,63186,342405,abgefälschter Torschuss
3229269,252,12563,337725,Linksschuss
3229270,276,459661,43848,Kopfball
3229270,276,332179,283735,Linksschuss
3229271,1005,130394,60128,Rechtsschuss
3229271,1005,70689,,Direkter Freistoß
3229268,430,303116,312862,Kopfball
3229272,5,195810,339808,Eigentor
3229284,6574,84765,94307,Linksschuss
3229284,6574,216569,311178,Rechtsschuss
3229284,6574,84765,,Sololauf
3229278,46,143812,186368,Kopfball
3229278,46,255942,111196,Rechtsschuss
3229277,1390,317482,41982,Rechtsschuss
3229277,1390,101922,33218,Kopfball
3229277,1390,282388,41982,Rechtsschuss
3229277,1390,129129,41982,Kontertor
3229277,1390,41982,33218,Distanzschuss
3229280,398,227081,128220,Rechtsschuss
3229280,398,266302,131075,Rechtsschuss
3229280,398,105521,75327,Elfmeter
3229280,398,227081,105521,Linksschuss
3229282,1913,199274,240786,Linksschuss
3229282,1913,203412,181768,Linksschuss
3229279,506,206050,39153,Rechtsschuss
3229286,800,273132,486624,Kopfball
3229290,5,57280,259953,Rechtsschuss
3229287,1025,39099,368482,Kopfball
3229287,1025,9967,284724,Rechtsschuss
3229288,276,45389,73926,Rechtsschuss
3229291,12,103427,286297,Kopfball
3229291,12,256448,103427,Rechtsschuss
3229291,12,28396,,Abstauber
3229293,6574,84765,21763,Abstauber
3229292,1038,112343,,Direkter Freistoß
3229292,1038,123742,22328,Elfmeter
3229289,1005,130394,85605,Elfmeter
3229289,1005,75327,62415,Linksschuss
3229294,2722,199258,35747,Elfmeter
3229302,506,39983,354362,Distanzschuss
3229302,506,8198,206050,Elfmeter
3229301,46,406625,,Rechtsschuss
3229301,46,406625,25488,Kopfball
3229303,398,105521,266302,Linksschuss
3229303,398,105521,227081,Elfmeter
3229303,398,128220,227081,Elfmeter
3229304,6195,35564,,Abstauber
3229300,276,73926,283735,Kopfball
3229297,1390,41982,33218,Distanzschuss
3229297,1390,129129,346567,Rechtsschuss
3229297,1390,129129,41982,Rechtsschuss
3229297,1390,197751,346567,Kopfball
3229306,800,207877,275303,Linksschuss
3229306,800,119228,262226,Elfmeter
3229306,800,165513,72441,Rechtsschuss
3229315,410,131951,182893,Rechtsschuss
3229309,398,457931,128220,Kopfball
3229309,398,266302,128220,Linksschuss
3229309,398,37834,,Linksschuss
3229310,1005,70689,218067,Linksschuss
3229310,1005,134369,70689,Kopfball
3229312,6574,177843,94307,abgefälschter Torschuss
3229312,6574,94307,129674,Linksschuss
3229314,416,96828,55854,Kopfball
3229314,416,55854,236490,Sololauf
3229307,1025,339808,82048,Eigentor
3229307,1025,82048,368482,Elfmeter
3229317,19,213614,243239,Abstauber
3229317,19,159883,167491,Abstauber
3229317,19,243239,163216,Abstauber
3229324,6195,191891,56416,Kopfball
3229321,276,19447,516716,Elfmeter
3229321,276,162961,,Abstauber
3229321,276,210363,73926,Linksschuss
3229316,1025,39099,,Abstauber
3229316,1025,44834,331560,Kopfball
3229322,506,8198,,Rechtsschuss
3229322,506,8198,39153,Linksschuss
3229322,506,39983,340879,Kopfball
3229325,12,4,286297,Eigentor
3229325,12,54984,28396,Elfmeter
3229325,12,55735,130365,Abstauber
3229319,430,4,312862,Sololauf
3229318,1390,282388,129129,Linksschuss
3229332,1038,146752,,Rechtsschuss
3229327,430,40633,,Rechtsschuss
3229335,410,255901,182893,Rechtsschuss
3229335,410,182893,,Rechtsschuss
3229328,46,96341,25488,Kopfball
3229328,46,197471,96341,abgefälschter Torschuss
3229328,46,538918,197471,Elfmeter
3229328,46,96341,25488,Linksschuss
3229334,416,75942,516716,Rechtsschuss
3229326,800,20005,80351,Sololauf
3229326,800,205938,273132,Abstauber
3229326,800,80351,205938,Rechtsschuss
3229326,800,80351,20005,Linksschuss
3229326,800,119228,,Kontertor
3229330,1005,124902,75327,Rechtsschuss
3229330,1005,83877,218067,Distanzschuss
3229331,1913,197473,431755,Kopfball
3229333,6574,391065,311178,Rechtsschuss
3229338,19,45146,167491,Linksschuss
3229339,252,44136,234523,Elfmeter
3229339,252,12563,,Kopfball
3229337,1025,368482,,Direkter Freistoß
3229336,800,20005,133179,Distanzschuss
3229336,800,148252,20005,Linksschuss
3229336,800,273132,,Rechtsschuss
3229336,800,80351,273132,Linksschuss
3229336,800,80351,72441,Linksschuss
3229340,506,8198,,Rechtsschuss
3229340,506,8198,206050,Elfmeter
3229340,506,39153,8198,Rechtsschuss
3229340,506,8198,75615,Linksschuss
3229343,6195,191891,61253,Abstauber
3229350,398,105521,,Rechtsschuss
3229349,46,406625,96341,Rechtsschuss
3229355,410,35249,308279,Kopfball
3229355,410,252345,182893,Linksschuss
3229355,410,255901,182893,Rechtsschuss
3229347,430,113133,215616,Kopfball
3229353,1038,225873,,Linksschuss
3229353,1038,319160,225873,Linksschuss
3229353,1038,22328,395805,Elfmeter
3229353,1038,146752,319160,Kopfball
3229353,1038,22328,319160,Rechtsschuss
3229354,416,338425,167727,Linksschuss
3229348,276,162961,283735,Elfmeter
3229348,276,283735,,Abstauber
3229352,12,54984,79960,Elfmeter
3229351,1913,59699,181768,Kopfball
3229351,1913,203412,,Linksschuss
3229362,398,37834,,Abstauber
3229362,398,105521,171399,Elfmeter
3229362,398,105521,131075,Rechtsschuss
3229362,398,195810,41414,Rechtsschuss
3229362,398,105521,174733,Elfmeter
3229364,6574,216569,101213,Distanzschuss
3229364,6574,177843,216569,Linksschuss
3229365,5,187587,111227,Rechtsschuss
3229365,5,339808,,Linksschuss
3229365,5,187587,,Linksschuss
3229356,19,159883,397033,Kopfball
3229356,19,159883,397033,Distanzschuss
3229358,1025,176139,,Abstauber
3229359,1005,51736,180805,Abstauber
3229361,252,12563,34784,Linksschuss
3229360,506,8198,33923,abgefälschter Torschuss
3229360,506,8198,206050,Rechtsschuss
3229363,800,80351,73794,Linksschuss
3229367,2722,199258,38607,Elfmeter
3229368,46,406625,14086,Kopfball
3229372,276,248732,43848,Kopfball
3229372,276,332179,70411,Kopfball
3229372,276,19447,287579,Elfmeter
3229375,1913,240786,,Linksschuss
3229375,1913,431755,85208,Rechtsschuss
3229371,12,28396,199248,Kopfball
3229370,6195,181136,,Abstauber
3229370,6195,133964,61253,Rechtsschuss
3229376,1025,368482,207715,Rechtsschuss
3229376,1025,176139,39099,Abstauber
3229382,1390,129129,282388,Rechtsschuss
3229382,1390,282388,346567,Abstauber
3229383,6574,84765,94307,Rechtsschuss
3229383,6574,84765,129674,Rechtsschuss
3229383,6574,94307,177843,Rechtsschuss
3229383,6574,216569,311178,Sololauf
3229377,506,8198,113133,Elfmeter
3229377,506,8198,354362,Elfmeter
3229377,506,326031,206050,Kopfball
3229378,800,72441,73794,Kopfball
3229378,800,80351,73794,Linksschuss
3229379,5,126414,,Direkter Freistoß
3229384,398,105521,61449,Rechtsschuss
3229384,398,37834,,Rechtsschuss
3229384,398,105521,331401,Rechtsschuss
3229384,398,37834,105521,Linksschuss
3229384,398,331514,331401,Abstauber
3229385,1005,235931,88909,Rechtsschuss
3229385,1005,272261,,Linksschuss
3229385,1005,70689,88909,Rechtsschuss
3229385,1005,130394,58970,Elfmeter
3229381,1038,22328,49275,Rechtsschuss
3229381,1038,112343,22328,Elfmeter
3229387,12,182923,46156,Eigentor
3229387,12,55735,148751,Kopfball
3229386,430,341092,,Distanzschuss
3229393,416,130360,338425,Linksschuss
3229389,276,96754,,Rechtsschuss
3229389,276,19447,39983,Elfmeter
3229394,2722,247377,,Kopfball
3229388,252,12563,167859,Linksschuss
3229391,6195,191891,56416,Abstauber
3229391,6195,61253,,Rechtsschuss
3229395,19,163216,,Rechtsschuss
3229392,46,156617,,Linksschuss
3229392,46,143812,40433,Rechtsschuss
3229392,46,111196,25488,Kopfball
3229392,46,96341,59866,Kopfball
3229404,1005,51736,180805,Elfmeter
3229404,1005,180805,51736,Rechtsschuss
3229403,800,125020,165513,Abstauber
3229403,800,205938,273132,Rechtsschuss
3229396,506,206050,,Direkter Freistoß
3229396,506,91970,33923,Rechtsschuss
3229397,1038,112343,174733,Kopfball
3229400,398,105521,105521,Elfmeter
3229400,398,266302,,Linksschuss
3229405,5,187587,195171,Rechtsschuss
3229411,19,213614,397033,Kopfball
3229415,1025,39099,331560,Rechtsschuss
3229407,2722,199258,35747,Elfmeter
3229410,430,215616,265078,Elfmeter
3229408,252,301236,146889,Rechtsschuss
3229408,252,44136,331401,Elfmeter
3229409,12,341647,55735,Linksschuss
3229409,12,55735,28396,Linksschuss
3229409,12,28396,,Abstauber
3229409,12,46156,282810,Linksschuss
3229412,416,60577,338425,Kopfball
3229406,276,45389,70411,Kopfball
3229406,276,45389,162961,Distanzschuss
3229414,800,165513,197470,Rechtsschuss
3229414,800,73794,273132,Kopfball
3229414,800,131731,,Eigentor
3229414,800,73794,20005,Kopfball
3229413,46,96341,69633,Linksschuss
3229413,46,406625,25488,Rechtsschuss
3229417,398,128220,105521,Rechtsschuss
3229417,398,227081,128220,abgefälschter Torschuss
3229425,6195,104752,133964,Kopfball
3229425,6195,169880,56416,Rechtsschuss
3229416,1005,88909,235931,Rechtsschuss
3229416,1005,88684,88909,Rechtsschuss
3229423,1390,129129,563812,Rechtsschuss
3229423,1390,264116,41982,Linksschuss
3229423,1390,129129,,Elfmeternachschuss
3229420,5,4,,Linksschuss
3229421,1038,22328,324282,Rechtsschuss
3229421,1038,22328,49275,Elfmeter
3229422,506,50057,8198,abgefälschter Torschuss
3229422,506,206050,50057,Linksschuss
3229418,6574,84765,163222,Linksschuss
3229418,6574,84765,131731,Linksschuss
3229418,6574,216569,265088,Sololauf
3229426,430,113133,215616,Kopfball
3229430,1005,51736,124902,Elfmeter
3229432,252,59340,94936,Elfmeter
3229435,416,167727,340070,Linksschuss
3229434,46,96341,204069,Elfmeter
3229434,46,124555,40433,Linksschuss
3229434,46,40372,25488,Rechtsschuss
3229429,800,273132,275303,Kopfball
3229429,800,207877,133179,Linksschuss
3229429,800,125020,20005,Kopfball
3229433,12,28396,286297,Linksschuss
3229433,12,28396,199248,Rechtsschuss
3229442,506,206050,8198,Linksschuss
3229442,506,8198,8198,Elfmeter
3229442,506,39153,8198,Linksschuss
3229442,506,326031,75615,Kopfball
3229439,19,130485,167491,Rechtsschuss
3229439,19,315843,34453,Rechtsschuss
3229445,1390,315063,,Distanzschuss
3229445,1390,282388,136514,Abstauber
3229445,1390,41982,129129,Linksschuss
3229445,1390,129129,346567,Elfmeter
3229438,398,105521,37834,Elfmeter
3229438,398,128220,,Rechtsschuss
3229443,5,187587,,Linksschuss
3229443,5,126414,339808,Elfmeter
3229436,410,131951,182893,Kontertor
3229436,410,131951,92899,Kopfball
3229437,1038,241527,284595,Kopfball
3229440,6574,216569,163222,Linksschuss
3229440,6574,216569,84765,Rechtsschuss
3229440,6574,401527,21763,Distanzschuss
3229444,6195,56416,350219,Rechtsschuss
3229444,6195,61253,400489,Rechtsschuss
3229444,6195,96167,350219,Kopfball
3229441,1913,33481,74943,Rechtsschuss
3229449,416,167727,105521,Elfmeter
3229448,252,315865,199927,Linksschuss
3229446,46,14086,40433,Rechtsschuss
3229446,46,40433,59866,Elfmeter
3229446,46,55769,14086,Kopfball
3229446,46,197471,40433,Kopfball
3229446,46,69633,,Abstauber
3229446,46,25488,69633,Linksschuss
3229447,1025,486624,,Linksschuss
3229450,2722,167741,149446,abgefälschter Torschuss
3229450,2722,30638,149446,Distanzschuss
3229452,276,45389,45389,Elfmeter
3229452,276,283735,43848,Rechtsschuss
3229452,276,332179,162961,Kontertor
3229453,1005,51736,88909,Elfmeter
3229454,430,265078,184894,Kopfball
3229451,800,205938,20005,Kopfball
3229451,800,273132,72441,Linksschuss
3229465,506,206050,91970,Linksschuss
3229465,506,91970,8198,Kontertor
3229465,506,8198,,Direkter Freistoß
3229465,506,183031,75615,Eigentor
3229461,6574,84765,265088,Linksschuss
3229461,6574,177843,277167,Elfmeter
3229461,6574,216569,,Linksschuss
3229461,6574,353922,177843,Linksschuss
3229457,46,96341,,Abstauber
3229458,1913,74943,74943,Elfmeter
3229459,410,182893,255901,Kopfball
3229459,410,131951,182893,Linksschuss
3229460,19,503619,397033,Kopfball
3229460,19,130485,159883,Linksschuss
3229464,1038,225873,,Linksschuss
3229464,1038,112343,,Direkter Freistoß
3229464,1038,225873,123742,Kontertor
3229463,6195,61253,87884,Rechtsschuss
3229463,6195,133964,,Rechtsschuss
3229470,1005,124902,70689,Kopfball
3229470,1005,160561,88909,Kopfball
3229469,5,4,39983,Elfmeter
3229469,5,294808,4,abgefälschter Torschuss
3229469,5,357164,187587,abgefälschter Torschuss
3229469,5,187587,57280,Linksschuss
3229471,252,242940,34784,Kopfball
3229466,416,242078,130360,Eigentor
3229466,416,167727,,Kopfball
3229466,416,96828,,Rechtsschuss
3229472,12,55735,148751,Rechtsschuss
3229472,12,164771,55735,Rechtsschuss
3229473,800,72441,207877,Kopfball
3229473,800,119228,,Rechtsschuss
3229474,1025,486624,,Rechtsschuss
3229468,276,70411,198116,Rechtsschuss
3229468,276,43848,257732,Linksschuss
3229483,398,128220,,Rechtsschuss
3229476,506,8198,133179,Elfmeter
3229476,506,8198,119228,Elfmeter
3229484,252,12563,59340,Rechtsschuss
3229484,252,34784,,Direkter Freistoß
3229477,1913,85825,,Kopfball
3229477,1913,159337,240786,Rechtsschuss
3229478,430,265078,341092,Rechtsschuss
3229482,410,131951,,Linksschuss
3229480,6195,169880,,Abstauber
3229480,6195,56416,61253,abgefälschter Torschuss
3229485,46,14086,406625,Rechtsschuss
3229485,46,54928,40433,Kopfball
3229485,46,406625,40433,abgefälschter Torschuss
3229486,800,205938,207877,Rechtsschuss
3229486,800,133179,273132,Rechtsschuss
3229486,800,207877,262226,Distanzschuss
3229486,800,73794,273132,Kopfball
3229486,800,205938,207877,Rechtsschuss
3229486,800,205938,567217,Linksschuss
3229487,1038,112343,319160,Kopfball
3229487,1038,241527,,Sololauf
3229487,1038,241527,319160,Linksschuss
3229494,1025,486624,63186,Linksschuss
3229495,5,294808,126414,Distanzschuss
3229495,5,197747,126414,Kopfball
3229495,5,126414,57280,Rechtsschuss
3229488,1005,58970,642967,Rechtsschuss
3229490,12,164771,286297,Elfmeter
3229490,12,28396,118689,Kopfball
3229492,6574,94307,84765,Rechtsschuss
3229492,6574,177843,,Direkter Freistoß
3229492,6574,84765,177843,Linksschuss
3229489,416,516716,130360,Kopfball
3229489,416,245056,167727,Rechtsschuss
3229489,416,167727,,Linksschuss
3229496,276,332179,,Abstauber
3229502,1390,129129,317482,Rechtsschuss
3229497,5,381950,339808,Linksschuss
3229497,5,126414,,Rechtsschuss
3229497,5,351816,126414,Linksschuss
3229497,5,187587,4,Linksschuss
3229497,5,262523,357164,Rechtsschuss
3229501,1913,33481,131109,Rechtsschuss
3229501,1913,144143,431755,Eigentor
3229500,252,234523,,Rechtsschuss
3229500,252,79242,,Eigentor
3229503,19,235413,130485,Linksschuss
3229503,19,235413,130485,Linksschuss
3229504,430,379807,337725,Eigentor
3229504,430,265078,22068,Kontertor
3229505,6195,191891,350219,Linksschuss
3229505,6195,165895,200056,Linksschuss
3229498,12,118689,28396,Kontertor
3229498,12,55735,28396,Rechtsschuss
3229499,506,8198,195810,Elfmeter
3229499,506,8198,206050,Kontertor
3229506,800,119228,73794,Rechtsschuss
3229513,6574,84765,126414,Elfmeter
3229514,1913,146752,197473,Elfmeter
3229514,1913,431755,431755,Elfmeter
3229507,1005,130394,70689,Kopfball
3229507,1005,130394,,Linksschuss
3229507,1005,88909,62415,Rechtsschuss
3229510,1038,112343,,Rechtsschuss
3229511,416,96828,55854,Kopfball
3229515,2722,197751,84903,Kopfball
3229512,410,54581,252345,Kopfball
3229512,410,182893,410158,Kontertor
3229508,398,266302,,Rechtsschuss
3229508,398,105521,128220,Linksschuss
3229516,5,126414,,Direkter Freistoß
3229521,19,29962,159883,Rechtsschuss
3229523,6195,200056,181136,Rechtsschuss
3229523,6195,126422,56416,Rechtsschuss
3229520,1025,39099,486624,Rechtsschuss
3229520,1025,63186,486624,Distanzschuss
3229520,1025,486624,368482,Kontertor
3229517,12,164771,148751,Elfmeter
3229517,12,164771,28396,Elfmeter
3229519,276,287579,283735,Elfmeter
3229524,2722,99232,149446,Kontertor
3229522,506,8198,44162,Rechtsschuss
3229522,506,197300,,Abstauber
3229526,1913,431755,,Linksschuss
3229533,46,55769,124555,Linksschuss
3229533,46,406625,255942,Distanzschuss
3229528,398,227081,105521,Rechtsschuss
3229528,398,105521,227081,Rechtsschuss
3229529,6574,391065,177843,Rechtsschuss
3229529,6574,177843,131731,Distanzschuss
3229529,6574,84765,177843,Rechtsschuss
3229529,6574,405885,177843,Kontertor
3229529,6574,84765,,Rechtsschuss
3229531,410,255744,255901,Kopfball
3229532,1038,574495,348601,Distanzschuss
3229535,276,45389,70411,Kopfball
3229535,276,45389,198116,Rechtsschuss
3229535,276,73926,198116,Kopfball
3229527,430,341092,312862,Rechtsschuss
3229527,430,341092,,Rechtsschuss
3229527,430,413507,113133,Rechtsschuss
3229527,430,341092,337725,Rechtsschuss
3229530,1390,396682,200194,Rechtsschuss
3229530,1390,282388,396682,Rechtsschuss
3229534,416,338425,96828,Rechtsschuss
3229534,416,648779,,Rechtsschuss
3229543,19,159883,372713,Elfmeter
3229536,5,26669,,Eigentor
3229536,5,4,195171,Rechtsschuss
3229536,5,195171,57280,Linksschuss
3229540,6195,350219,56416,Linksschuss
3229540,6195,133964,56416,Elfmeter
3229540,6195,165895,56416,Linksschuss
3229542,506,39153,182913,Linksschuss
3229537,2722,99232,167741,Linksschuss
3229538,252,234523,167105,Kopfball
3229538,252,234523,12563,Rechtsschuss
3229538,252,355915,242813,Kopfball
3229541,1005,272261,51736,Kopfball
3229541,1005,124002,70689,Kopfball
3229541,1005,130394,,Kopfball
3229544,1025,342405,63186,Rechtsschuss
3433186,430,303116,341092,Linksschuss
3433187,252,88683,313477,Rechtsschuss
3433187,252,12563,242940,Linksschuss
3433187,252,173859,40633,Rechtsschuss
3433187,252,205940,313477,Kontertor
3433192,6574,131731,,Direkter Freistoß
3433188,506,431755,,Linksschuss
3433188,506,39983,,Abstauber
3433188,506,8198,50057,Rechtsschuss
3433190,5,4,339808,Kopfball
3433190,5,4,351816,Elfmeter
3433185,4171,146752,,Rechtsschuss
3433185,4171,146752,130394,Rechtsschuss
3433189,398,37834,266302,Linksschuss
3433203,416,167727,75942,Linksschuss
3433203,416,167727,336125,Kopfball
3433201,1038,22328,241527,Rechtsschuss
3433201,1038,174733,25488,Kopfball
3433198,46,406625,255942,Kontertor
3433198,46,163639,406625,Eigentor
3433198,46,96341,398073,Rechtsschuss
3433198,46,55769,40433,Kopfball
3433202,3522,67639,198087,1. Saisontor
3433204,276,340151,73926,Rechtsschuss
3433199,6195,316889,56416,Rechtsschuss
3433199,6195,181136,401923,Rechtsschuss
3433199,6195,56416,181136,Rechtsschuss
3433199,6195,316889,56416,Rechtsschuss
3433199,6195,400489,200056,Rechtsschuss
3433199,6195,165895,169880,Linksschuss
3433200,12,164771,182913,Elfmeter
3433200,12,164771,55735,Kontertor
3433195,1025,63186,,Kopfball
3433195,1025,63186,,Rechtsschuss
3433195,1025,432982,63186,Linksschuss
3433195,1025,39099,60889,Linksschuss
3433207,430,4,413507,Linksschuss
3433213,6574,177843,163222,Linksschuss
3433213,6574,84765,,Elfmeter
3433213,6574,84765,177843,Kontertor
3433213,6574,265088,,Rechtsschuss
3433205,800,119228,125020,Kontertor
3433205,800,20005,73794,Rechtsschuss
3433205,800,205938,273132,Rechtsschuss
3433205,800,73794,125020,Rechtsschuss
3433205,800,386914,205938,Rechtsschuss
3433206,4171,130394,55801,Linksschuss
3433210,398,266302,131075,Kopfball
3433212,1913,85825,324804,Rechtsschuss
3433211,5,357164,126414,Rechtsschuss
3433211,5,339808,,Kontertor
3433211,5,357164,294808,Rechtsschuss
3433208,252,315867,12563,Rechtsschuss
3433209,506,8198,341092,Rechtsschuss
3433209,506,206050,354362,Linksschuss
3433218,6195,316889,,Linksschuss
3433218,6195,316889,56416,Rechtsschuss
3433218,6195,165895,350219,Linksschuss
3433218,6195,401923,73396,Rechtsschuss
3433217,46,96341,42460,Linksschuss
3433220,1038,22328,284595,Kopfball
3433220,1038,284595,,Linksschuss
3433220,1038,540941,162961,Rechtsschuss
3433216,4083,194549,268178,Elfmeter
3433215,1025,63186,39099,Linksschuss
3433215,1025,342405,63186,Rechtsschuss
3433215,1025,368482,,Sololauf
3433221,3522,256361,16873,Linksschuss
3433221,3522,83877,,Rechtsschuss
3433222,416,167727,245056,Elfmeter
3433222,416,167727,241527,Linksschuss
3433223,410,255744,241477,Kopfball
3433223,410,59699,112302,Eigentor
3433223,410,283528,35249,Rechtsschuss
3433219,12,65278,286297,Linksschuss
3433219,12,28396,55735,Rechtsschuss
3433219,12,164771,65278,Elfmeter
3433219,12,28396,55735,Abstauber
3433219,12,282810,,Sololauf
3433234,6574,94307,353922,Rechtsschuss
3433234,6574,123261,94307,Distanzschuss
3433234,6574,84765,177843,Kopfball
3433225,800,73794,73794,Elfmeter
3433231,398,128220,,Sololauf
3433231,398,105521,287700,Kopfball
3433227,1390,136514,,Direkter Freistoß
3433227,1390,282388,129129,Rechtsschuss
3433227,1390,386455,392569,Kopfball
3433227,1390,129129,,Rechtsschuss
3433226,4171,200174,130394,Linksschuss
3433233,1913,240786,,Abstauber
3433233,1913,74943,203412,Elfmeter
3433228,430,303116,124555,Linksschuss
3433228,430,413507,303116,Kopfball
3433228,430,303116,124555,Rechtsschuss
3433230,506,431755,128223,Linksschuss
3433232,5,4,357164,Rechtsschuss
3433232,5,381950,357164,Rechtsschuss
3433232,5,4,126414,Elfmeter
3433236,4083,194549,,Rechtsschuss
3433237,46,156617,255942,Linksschuss
3433237,46,42460,46156,Kopfball
3433235,1025,486624,63186,Rechtsschuss
3433235,1025,63186,368482,Rechtsschuss
3433235,1025,486624,342405,Rechtsschuss
3433243,410,255901,283528,Elfmeter
3433241,3522,392538,281900,Rechtsschuss
3433242,416,516716,130360,Kopfball
3433242,416,167727,167727,Elfmeter
3433242,416,245056,,Sololauf
3433239,12,118689,,Rechtsschuss
3433239,12,65278,55735,Kontertor
3433240,1038,319160,123742,Linksschuss
3433244,276,272261,283735,Linksschuss
3433244,276,272261,198116,Linksschuss
3433244,276,70411,198116,Kopfball
3433248,1390,129129,129129,Elfmeter
3433248,1390,315063,282388,Linksschuss
3433250,398,37834,227081,Rechtsschuss
3433245,800,255450,119228,Linksschuss
3433249,252,205940,315867,Rechtsschuss
3433251,5,310458,294808,Eigentor
3433251,5,4,314678,Kopfball
3433258,506,8198,128223,Rechtsschuss
3433258,506,8198,340879,Rechtsschuss
3433257,46,40433,96341,Rechtsschuss
3433257,46,96341,40433,Linksschuss
3433257,46,96341,398073,Elfmeter
3433257,46,406625,96341,Rechtsschuss
3433260,12,298976,118689,Linksschuss
3433260,12,55735,298976,Distanzschuss
3433260,12,55735,205006,Linksschuss
3433261,1038,226524,25488,Kopfball
3433263,410,255901,112302,Rechtsschuss
3433259,6195,56416,,Rechtsschuss
3433266,4171,160560,,Rechtsschuss
3433270,398,105521,105521,Elfmeter
3433267,1025,63186,,Kopfball
3433271,5,197747,294808,Kopfball
3433271,5,294808,381950,Elfmeter
3433268,1390,129129,,Rechtsschuss
3433268,1390,64793,392569,Rechtsschuss
3433272,6195,133964,,Direkter Freistoß
3433272,6195,350219,133964,Linksschuss
3433272,6195,56416,,Rechtsschuss
3433272,6195,165895,,Linksschuss
3433274,416,167727,648779,Rechtsschuss
3433274,416,164913,130360,Kopfball
3433269,252,358166,,Rechtsschuss
3433282,3522,354814,198087,Rechtsschuss
3433278,506,332697,91970,Kopfball
3433278,506,39983,91970,Kopfball
3433277,46,96341,42460,Linksschuss
3433277,46,398073,156617,Linksschuss
3433277,46,398073,37666,Linksschuss
3433284,276,283735,73926,Rechtsschuss
3433281,1038,49275,540941,Rechtsschuss
3433276,430,413507,,Rechtsschuss
3433283,410,112302,131951,Rechtsschuss
3433293,6574,177843,73943,Elfmeter
3433288,4083,449151,163582,Kontertor
3433288,4083,268178,163582,Rechtsschuss
3433288,4083,216118,314965,Rechtsschuss
3433288,4083,449151,194549,Linksschuss
3433294,416,167727,241527,Linksschuss
3433294,416,241527,167727,Linksschuss
3433290,398,37834,331401,Linksschuss
3433287,1390,386455,,Rechtsschuss
3433285,800,273132,73794,Linksschuss
3433285,800,207877,,Direkter Freistoß
3433285,800,72441,165513,Kopfball
3433286,1025,199248,486624,Eigentor
3433292,6195,316889,56416,Kopfball
