match_id,player_in_id,player_in,player_out_id,player_out
2581960,161056,Joshua Kimmich,45124,Medhi Benatia
2581960,22068,Franck Ribéry,75615,Douglas Costa
2581960,44466,Sebastian Rode,37666,Arturo Vidal
3611496,941869,Yellu Santiago,417575,Uros Racic
3611496,225122,Gonçalo Guedes,537382,Bryan Gil
3611496,396894,Maxi Gómez,367466,Thierry Correia
3611496,98322,Denis Cheryshev,573775,Hugo Duro
3611496,503991,Yunus Musah,372246,Carlos Soler
3610360,571020,Oihan Sancet,34601,Raúl García
3610360,610083,Unai Vencedor,300168,Mikel Vesga
3610360,251897,Asier Villalibre,255508,Iñaki Williams
3610360,85258,Mikel Balenziaga,61812,Yuri Berchiche
3610360,527838,Álex Petxa,96718,Óscar de Marcos
3210063,63463,Daniel Wass,127189,Geoffrey Kondogbia
3210063,398184,Ferran Torres,396894,Maxi Gómez
3210063,98322,Denis Cheryshev,225122,Gonçalo Guedes
3210063,599263,Vicente Esquerdo,131505,Rodrigo
3451165,27389,Kévin Gameiro,328914,Álex Blanco
3451165,527350,Manu Vallejo,417575,Uros Racic
3451165,294321,Ferro,557149,Kang-in Lee
2581973,129513,Alexandru Maxim,82863,Lukas Rupp
2581973,31570,Georg Niedermeier,45599,Emiliano Insúa
2581973,112617,Philip Heise,165873,Federico Barba
2581829,68033,Steven Zuber,51676,Ermin Bicakcic
2581829,232454,Nadiem Amiri,63833,Jiloan Hamad
2581829,1331,Kevin Kuranyi,70285,Jonathan Schmid
2704657,60761,Taleb Tawatha,315332,Aymen Barkok
2704657,184381,Shani Tarashaj,234625,Andersson Ordóñez
2704657,109256,Haris Seferovic,171209,Branimir Hrgota
2581657,196095,Luca Waldschmidt,91423,Vaclav Kadlec
2581657,91915,Luc Castaignos,35183,Stefan Aigner
2581657,48164,Slobodan Medojevic,196095,Luca Waldschmidt
3605223,349599,Pervis Estupiñán,356197,Alfonso Pedraza
3605223,175449,Moi Gómez,568157,Yéremy Pino
3605223,74869,Francis Coquelin,188854,Manu Trigueros
3605223,626913,Boulaye Dia,126716,Paco Alcácer
3605223,207917,Alberto Moreno,355861,Arnaut Danjuma
3451164,329812,Jota,196435,Saidy Janko
3451164,197126,Kenan Kodro,202984,Roque Mesa
3451164,247652,Shon Weissman,256429,Sergi Guardiola
3451164,307519,Fede San Emeterio,247250,Rubén Alcaraz
3451164,221309,Óscar Plano,527698,Kike Pérez
3607572,331511,Riqui Puig,646740,Gavi
3607572,288230,Ousmane Dembélé,80444,Philippe Coutinho
3607572,326330,Frenkie de Jong,466805,Nico González
3607572,72522,Luuk de Jong,182904,Clément Lenglet
3607572,18944,Gerard Piqué,724520,Abde Ezzalzouli
2871858,58949,Yevgen Konoplyanka,59783,Franco Di Santo
2871858,227102,Fabian Reese,49239,Guido Burgstaller
2871858,71905,Coke,372711,Amine Harit
3611506,570421,Nico Melamed,448344,Óscar Melendo
3611506,288318,Adrián Embarba,408471,Javi Puado
3611506,628496,Dani Villahermosa,42920,Fran Mérida
3611506,67090,Dídac Vilà,129444,David López
3611506,628498,Jofre Carreras,182581,Tonny Vilhena
3431934,251897,Asier Villalibre,455349,Jon Morcillo
3431934,335216,Iñigo Vicente,255508,Iñaki Williams
3431934,571020,Oihan Sancet,54235,Iker Muniain
3431934,197126,Kenan Kodro,178425,Dani García
3431934,255501,Iñigo Lekue,197545,Ander Capa
3451420,433049,Youssef En-Nesyri,72522,Luuk de Jong
3451420,263727,Joan Jordán,111961,Suso
3451420,214775,Óliver Torres,20005,Papu Gómez
3451420,74294,Nemanja Gudelj,189441,Lucas Ocampos
3451420,76163,Franco Vázquez,32467,Ivan Rakitic
3607580,225593,Pere Milla,90451,Iván Marcone
3607580,268670,Gerard Gumbau,149231,Fidel
3607580,277533,Josan,73185,Lucas Pérez
3607580,184672,Guido Carrillo,339816,Tete Morente
3607580,92693,Darío Benedetto,334222,Lucas Boyé
3451163,465967,Ander Guevara,59344,Asier Illarramendi
3451163,289236,Jon Bautista,349066,Alexander Isak
3451163,289257,Jon Guridi,338424,Mikel Merino
3451163,289272,Martín Merquelanz,35518,David Silva
3451163,177847,Adnan Januzaj,351478,Mikel Oyarzabal
2581970,31041,Fabian Johnson,47285,Ibrahima Traoré
2581970,32711,Patrick Herrmann,102226,Thorgan Hazard
2581970,7161,Jonas Hofmann,19819,Raffael
3451047,387129,Rober Pier,158791,Sergio Postigo
3451047,455181,Jorge de Frutos,252677,José Luis Morales
3451047,162056,Gonzalo Melero,151470,Nikola Vukcevic
3451047,145769,Sergio León,212391,Roger Martí
3451047,349856,Son,422460,Dani Gómez
2704305,32711,Patrick Herrmann,191422,Mahmoud Dahoud
2704305,85867,Nico Schulz,31041,Fabian Johnson
3607573,277137,Renato Tapia,72047,Iago Aspas
3607573,70934,Nolito,423444,Fran Beltrán
3607573,282694,Augusto Solari,341110,Franco Cervi
3607573,131102,Jeison Murillo,64134,Néstor Araújo
2704511,532,Claudio Pizarro,90489,Santiago García
2704511,60632,Theodor Gebre Selassie,202228,Milos Veljkovic
2704511,119169,Aron Jóhannsson,159471,Serge Gnabry
2581974,78950,Sonny Kittel,35183,Stefan Aigner
2581974,91915,Luc Castaignos,215864,Mijat Gacinovic
2581974,53533,Carlos Zambrano,58178,David Abraham
3451160,430579,Idrissa Doumbia,51474,Mikel Rico
3451160,79642,Shinji Okazaki,531829,Dani Escriche
3451160,201861,Juan Carlos Real,71918,David Ferreiro
3451046,262365,Antonio Puertas,34870,Roberto Soldado
3451046,281404,Kenedy,211251,Darwin Machís
3451046,57825,Jorge Molina,424784,Luis Suárez
3451046,297784,Yan Eteki,281989,Luis Milla
3605276,81999,Joselu,166683,Mamadou Sylla
3605276,676318,Facundo Pellistri,480883,Miguel de la Fuente
3605276,139895,Tomás Pina,295065,Toni Moya
3605276,354697,Tachi,177046,Rubén Duarte
3605276,249471,Saúl García,278837,Luis Rioja
3607574,227961,Jaime Mata,251106,Enes Ünal
3607574,319160,Jakub Jankto,199369,Sandro Ramírez
3451427,131275,Anthony Lozano,18644,Álvaro Negredo
3451427,337946,Jairo Izquierdo,162652,Filip Malbasic
3451427,281755,Iván Alejo,246204,Salvi Sánchez
3451427,158704,Jon Ander Garrido,225462,José Mari
3431942,111961,Suso,32467,Ivan Rakitic
3431942,214775,Óliver Torres,223725,Munir El Haddadi
3431942,433049,Youssef En-Nesyri,72522,Luuk de Jong
3431942,284884,Óscar Rodríguez,263727,Joan Jordán
3431942,76163,Franco Vázquez,189441,Lucas Ocampos
2704512,160668,Antonio Colak,103064,Terrence Boyd
2704512,201135,Leon Guwara,54846,Fabian Holland
2704512,16726,Markus Steinhöfer,58000,Artem Fedetskyi
3210091,111961,Suso,72522,Luuk de Jong
3210091,263727,Joan Jordán,51174,Fernando
3210091,433049,Youssef En-Nesyri,76163,Franco Vázquez
3210091,174694,Rony Lopes,189441,Lucas Ocampos
3610372,339699,Giovanni González,251876,Pablo Maffeo
3610372,339820,Amath Ndiaye,51510,Ángel Rodríguez
3610372,237499,Aleksandar Sedlar,513031,Antonio Sánchez
3610372,557149,Kang-in Lee,139435,Dani Rodríguez
3610372,177452,Abdón Prats,58799,Salva Sevilla
2581978,60444,Thiago,74842,Mario Götze
2581978,59016,David Alaba,26485,Jérôme Boateng
2581978,75615,Douglas Costa,34593,Serdar Tasci
3451044,131275,Anthony Lozano,18644,Álvaro Negredo
3451044,57935,Álvaro Giménez,246204,Salvi Sánchez
3451044,252667,Fali,311044,Alfonso Espino
3451044,162652,Filip Malbasic,89733,Álex Fernández
3451156,197545,Ander Capa,338425,Álex Berenguer
3451156,251897,Asier Villalibre,34601,Raúl García
3441589,44779,Diego Costa,44352,Luis Suárez
3441589,140776,Yannick Carrasco,74229,Koke
3441589,282411,Marcos Llorente,266807,Ángel Correa
3441589,122043,Héctor Herrera,462250,João Félix
2581984,143798,Pavel Kaderabek,57051,Sebastian Rudy
2581984,232454,Nadiem Amiri,207592,Philipp Ochs
2581984,14533,Pirmin Schwegler,19548,Eugen Polanski
3210083,251848,Iñigo Córdoba,54235,Iker Muniain
3210083,96718,Óscar de Marcos,255508,Iñaki Williams
3210083,251897,Asier Villalibre,571020,Oihan Sancet
3210083,197126,Kenan Kodro,34601,Raúl García
3210083,300168,Mikel Vesga,192009,Unai López
3610379,80293,Aïssa Mandi,399776,Pau Torres
3610379,65467,Vicente Iborra,63494,Étienne Capoue
3610379,175449,Moi Gómez,348795,Giovani Lo Celso
3610379,401922,Samuel Chukwueze,568157,Yéremy Pino
3610379,626913,Boulaye Dia,355861,Arnaut Danjuma
2581679,51356,Raúl Bobadilla,1791,Halil Altintop
2581679,91841,Ja-cheol Koo,118847,Dominik Kohr
2581679,2623,Piotr Trochowski,45662,Alexander Esswein
3605281,640428,Eduardo Camavinga,412363,Rodrygo
3605281,50202,Eden Hazard,27992,Luka Modric
3605281,85288,Isco,296622,Marco Asensio
3210090,71579,Iñigo Pérez,95641,Darko Brasanac
3210090,552425,Jon Moncayola,42920,Fran Mérida
3210090,320271,Toni Lato,45383,Adrián López
3210090,443222,Marc Cardona,213260,Rubén García
3210090,298575,Kike Barja,63056,Roberto Torres
3607592,51510,Ángel Rodríguez,177452,Abdón Prats
3607592,405398,Takefusa Kubo,513031,Antonio Sánchez
3607592,237499,Aleksandar Sedlar,126751,Iñigo Ruiz de Galarreta
3607592,627294,Fer Niño,557149,Kang-in Lee
3451180,205569,Mickaël Malsa,151470,Nikola Vukcevic
3451180,228917,Jorge Miramón,71905,Coke
3451180,422460,Dani Gómez,252677,José Luis Morales
3451180,125931,Toño García,455181,Jorge de Frutos
3451180,145769,Sergio León,212391,Roger Martí
3610377,223725,Munir El Haddadi,20005,Papu Gómez
3610377,74294,Nemanja Gudelj,329145,Diego Carlos
3610377,214775,Óliver Torres,263727,Joan Jordán
3610377,361254,Rafa Mir,433049,Youssef En-Nesyri
3610377,170646,Ludwig Augustinsson,60410,Marcos Acuña
3451045,51587,Pedro León,98249,Takashi Inui
3451045,138935,Sergio Álvarez,39907,Pape Diop
3451045,783434,Unai Arieta,93936,Kike García
2581985,39025,Danny Latza,261905,Suat Serdar
2581985,85352,Yunus Malli,75446,Pablo de Blasis
2581985,44713,Christian Clemens,171167,Jairo Samperio
3610405,570421,Nico Melamed,182581,Tonny Vilhena
3610405,88490,Aleix Vidal,544106,Óscar Gil
3610405,140436,Lei Wu,408471,Javi Puado
3610405,42920,Fran Mérida,142021,Sergi Darder
3610405,354741,Loren Morón,162038,Raúl de Tomás
3451438,58884,Nacho Fernández,164770,Raphaël Varane
3451438,525299,Miguel Gutiérrez,44501,Marcelo
3451438,412363,Rodrygo,371998,Vinicius Junior
3451438,85288,Isco,50202,Eden Hazard
3451438,537762,Sergio Arribas,296622,Marco Asensio
2581681,49723,Timothy Chandler,74295,Aleksandar Ignjovski
2581681,35183,Stefan Aigner,91915,Luc Castaignos
2581681,41866,Constant Djakpa,160943,Marc Stendera
3607597,163086,Cristiano Piccini,320271,Toni Lato
3607597,481084,Marcos André,225122,Gonçalo Guedes
3607597,569375,Koba Koindredi,63463,Daniel Wass
3607597,98322,Denis Cheryshev,173900,Hélder Costa
3607597,503991,Yunus Musah,573775,Hugo Duro
3451182,182579,Karim Rekik,329145,Diego Carlos
3451182,111961,Suso,20005,Papu Gómez
3451182,433049,Youssef En-Nesyri,223725,Munir El Haddadi
3451182,214775,Óliver Torres,72522,Luuk de Jong
3451182,284884,Óscar Rodríguez,32467,Ivan Rakitic
3451051,129753,Víctor Rodríguez,326416,Dani Calvo
3451051,29178,Nino,277533,Josan
3451051,255892,Josema,339816,Tete Morente
3451051,184672,Guido Carrillo,169249,Juan Sánchez Miño
3451051,225593,Pere Milla,334222,Lucas Boyé
3451441,346289,Mouctar Diakhaby,320271,Toni Lato
3451441,563812,Christian Oliva,417575,Uros Racic
3451441,27389,Kévin Gameiro,495629,Hugo Guillamón
3210092,44412,Bruno Soriano,65467,Vicente Iborra
3210092,175449,Moi Gómez,177467,Gerard Moreno
3210092,119235,Carlos Bacca,126716,Paco Alcácer
3210092,298983,Javi Ontiveros,401922,Samuel Chukwueze
3210092,335225,Manu Morlanes,15799,Santi Cazorla
2581692,61087,Karim Bellarabi,187492,Julian Brandt
2581692,58489,Kyriakos Papadopoulos,43512,Ömer Toprak
2581692,157373,Vladlen Yurchenko,6237,Stefan Kießling
3451443,73185,Lucas Pérez,242497,Pere Pons
3451443,676318,Facundo Pellistri,176591,Jota Peleteiro
3451443,133794,Edgar Méndez,177046,Rubén Duarte
3451443,243541,Deyverson,184767,Ximo Navarro
3451443,483573,Martín Aguirregabiria,139895,Tomás Pina
3210097,358143,Chidozie Awaziem,131708,Kenneth Omeruo
3210097,378139,Aitor Ruibal,202984,Roque Mesa
3210097,263183,Roger Assalé,150948,Recio
3210097,113045,Rubén Pérez,456938,Javier Avilés
3210097,789328,Manu Garrido,537382,Bryan Gil
3451445,617074,Ilaix Moriba,65230,Sergio Busquets
3451445,480267,Ronald Araújo,331505,Óscar Mingueza
3451445,85370,Sergi Roberto,683840,Pedri
3451445,288230,Ousmane Dembélé,361104,Sergiño Dest
2581742,168543,Levin Öztunali,532,Claudio Pizarro
2581742,190284,Maximilian Eggestein,36207,Fin Bartels
2704331,93922,Erik Durm,58205,André Schürrle
2704331,28947,Gonzalo Castro,74842,Mario Götze
2704331,315779,Christian Pulisic,35208,Marcel Schmelzer
3611505,225462,José Mari,89733,Álex Fernández
3611505,254037,Iza Carcelén,225015,Carlos Akapo
3611505,131275,Anthony Lozano,241391,Oussama Idrissi
3441591,281755,Iván Alejo,254037,Iza Carcelén
3441591,99559,Alberto Perea,225462,José Mari
3441591,57935,Álvaro Giménez,336747,Jorge Pombo
3441591,39151,Augusto Fernández,246204,Salvi Sánchez
3441591,162652,Filip Malbasic,131275,Anthony Lozano
2704211,14533,Pirmin Schwegler,84435,Kevin Vogt
2704211,232454,Nadiem Amiri,82863,Lukas Rupp
2704211,67869,Marco Terrazzino,46580,Andrej Kramaric
3451457,424784,Luis Suárez,211251,Darwin Machís
3451457,487688,Alberto Soro,162079,Fede Vico
3451457,295414,Adrián Marín,262365,Antonio Puertas
3451457,391719,Domingos Quina,297784,Yan Eteki
3451457,491693,Nehuén Pérez,95963,Germán Sánchez
2581935,52530,Sven Schipplock,120205,Michael Gregoritsch
2581935,73013,Pierre-Michel Lasogga,103547,Artjoms Rudnevs
2581935,93184,Nabil Bahoui,55508,Lewis Holtby
3208773,154059,Charles,81988,Sergi Enrich
3208773,203043,Pedro Bigas,87469,Cote
3208773,26066,Iván Ramis,39907,Pape Diop
2704611,190284,Maximilian Eggestein,91849,Thomas Delaney
2704611,36207,Fin Bartels,532,Claudio Pizarro
2704611,106270,Florian Kainz,36182,Max Kruse
3607602,319160,Jakub Jankto,494880,Jorge Cuenca
3607602,399780,Darío Poveda,199369,Sandro Ramírez
2704486,42936,Nils Petersen,152963,Florian Niederlechner
2704486,152733,Onur Bulut,177779,Janik Haberer
2704486,74295,Aleksandar Ignjovski,93604,Lukas Kübler
2581813,36207,Fin Bartels,168543,Levin Öztunali
2581813,220656,László Kleinheisler,195736,Florian Grillitsch
2581813,153628,Lukas Fröde,31007,Zlatko Junuzovic
3451176,274347,Ivan Saponjic,18644,Álvaro Negredo
3451176,225462,José Mari,158704,Jon Ander Garrido
3451176,67089,Juan Cala,252667,Fali
3451176,281755,Iván Alejo,99559,Alberto Perea
3451176,337946,Jairo Izquierdo,246204,Salvi Sánchez
3210082,142027,Pablo Hervías,337066,Toni Villa
3210082,51667,Kiko Olivas,307519,Fede San Emeterio
3210082,480883,Miguel de la Fuente,256429,Sergi Guardiola
3210082,527698,Kike Pérez,221309,Óscar Plano
2581949,126214,Mathew Leckie,42952,Moritz Hartmann
2581949,56711,Almog Cohen,80031,Darío Lezcano
2581949,187496,Maurice Multhaup,59054,Lukas Hinterseer
2581181,57051,Sebastian Rudy,70285,Jonathan Schmid
2581181,112935,Mark Uth,1331,Kevin Kuranyi
2581181,207592,Philipp Ochs,135343,Fabian Schär
2871811,143798,Pavel Kaderabek,125858,Kerem Demirbay
2871811,195736,Florian Grillitsch,232454,Nadiem Amiri
2871811,85867,Nico Schulz,68033,Steven Zuber
3450975,422460,Dani Gómez,252677,José Luis Morales
3450975,245014,Enis Bardhi,162056,Gonzalo Melero
3450975,257851,Rúben Vezo,175323,Óscar Duarte
3450975,193784,Carlos Clerc,125931,Toño García
3450975,455181,Jorge de Frutos,67548,Rubén Rochina
2581191,50303,Tim Matavz,54137,Caiuby
2581191,45662,Alexander Esswein,1791,Halil Altintop
2581191,17689,Sascha Mölders,118847,Dominik Kohr
3451010,65230,Sergio Busquets,683840,Pedri
3451010,412669,Trincão,95732,Martin Braithwaite
3451010,288230,Ousmane Dembélé,80444,Philippe Coutinho
3451010,374139,Junior Firpo,361104,Sergiño Dest
3451010,284854,Carles Aleñá,182904,Clément Lenglet
2704651,243188,László Bénes,191422,Mahmoud Dahoud
2704651,32711,Patrick Herrmann,47285,Ibrahima Traoré
2704651,77809,Julian Korb,192635,Nico Elvedi
3451159,277533,Josan,282544,Emiliano Rigoni
3451159,255892,Josema,184672,Guido Carrillo
3451159,225593,Pere Milla,262939,Johan Mojica
3451159,175836,Miguel Cifuentes,32522,Antonio Barragán
3451159,203516,Nuke Mfulu,334222,Lucas Boyé
3210073,341317,Oliver Burke,278837,Luis Rioja
3210073,133794,Edgar Méndez,634461,Borja Sainz
3210073,295414,Adrián Marín,176140,Rodrigo Ely
3210073,76273,Manu García,263856,Víctor Camarasa
3431926,288230,Ousmane Dembélé,466810,Ansu Fati
3431926,683840,Pedri,80444,Philippe Coutinho
3431926,412669,Trincão,125781,Antoine Griezmann
3431926,44162,Miralem Pjanic,65230,Sergio Busquets
2704280,127160,Benjamin Stambouli,89650,Johannes Geis
2704280,224884,Abdul-Rahman Baba,94005,Sead Kolasinac
2704280,4357,Klaas-Jan Huntelaar,59783,Franco Di Santo
3610366,63056,Roberto Torres,95641,Darko Brasanac
3610366,93936,Kike García,167721,Chimy Ávila
3610366,298575,Kike Barja,213260,Rubén García
3610366,87469,Cote,618809,Manu Sánchez
3610366,471474,Javi Martínez,216870,Nacho Vidal
3210084,44779,Diego Costa,266807,Ángel Correa
3210084,282411,Marcos Llorente,128223,Álvaro Morata
3210084,140776,Yannick Carrasco,462250,João Félix
3605206,331505,Óscar Mingueza,636688,Alejandro Balde
3605206,72522,Luuk de Jong,85370,Sergi Roberto
3605206,646740,Gavi,80444,Philippe Coutinho
3605206,331511,Riqui Puig,65230,Sergio Busquets
3605206,18944,Gerard Piqué,548031,Yusuf Demir
2704652,118397,Alessandro Schöpf,38410,Daniel Caligiuri
2704652,59783,Franco Di Santo,49239,Guido Burgstaller
2704652,1662,Sascha Riether,146164,Max Meyer
2704506,89701,Charles Aránguiz,30059,Lars Bender
2704506,82009,Kevin Volland,50935,Chicharito
2704506,173491,Joel Pohjanpalo,309400,Kai Havertz
3209792,29124,Aritz Aduriz,251897,Asier Villalibre
3209792,127837,Ibai Gómez,192009,Unai López
3209792,197545,Ander Capa,255501,Iñigo Lekue
3210094,85370,Sergi Roberto,32467,Ivan Rakitic
3210094,466810,Ansu Fati,65230,Sergio Busquets
3210094,125781,Antoine Griezmann,37666,Arturo Vidal
3209799,76163,Franco Vázquez,263727,Joan Jordán
3209799,111961,Suso,70934,Nolito
3209799,433049,Youssef En-Nesyri,72522,Luuk de Jong
3451158,44162,Miralem Pjanic,65230,Sergio Busquets
3451158,95732,Martin Braithwaite,125781,Antoine Griezmann
3451158,412669,Trincão,683840,Pedri
3451158,331511,Riqui Puig,288230,Ousmane Dembélé
3451158,331505,Óscar Mingueza,361104,Sergiño Dest
2581674,18277,Marco Sailer,31173,Jan Rosenthal
2581674,39372,Mario Vrancic,4691,Peter Niemeyer
2581674,19736,Dominik Stroh-Engel,45668,Konstantin Rausch
3431935,64134,Néstor Araújo,609361,José Fontán
3431935,523977,Miguel Baeza,358250,Joseph Aidoo
3431935,70934,Nolito,699704,Gabri Veiga
3431935,255653,Santi Mina,283223,Emre Mor
3431935,423444,Fran Beltrán,277137,Renato Tapia
2704311,160668,Antonio Colak,52530,Sven Schipplock
2704311,39372,Mario Vrancic,77108,Jérôme Gondorf
2704311,32207,Marcel Heller,80672,Roman Bezjak
3451033,51510,Ángel Rodríguez,251106,Enes Ünal
3451033,371003,Ante Palaversa,273152,Nemanja Maksimovic
3451033,841121,John Joe Patrick Finn,158795,David Timor
3451033,138803,Francisco Portillo,290249,Mauro Arambarri
3451033,505673,Víctor Mollejo,302991,Erick Cabaco
3451161,284727,Jonathan Calleri,213260,Rubén García
3451161,63056,Roberto Torres,298575,Kike Barja
3451161,95641,Darko Brasanac,63040,Oier Sanjurjo
3451161,71579,Iñigo Pérez,216870,Nacho Vidal
3451161,45383,Adrián López,46413,Ante Budimir
2704507,146164,Max Meyer,38410,Daniel Caligiuri
2704507,228948,Thilo Kehrer,153084,Leon Goretzka
2704507,4357,Klaas-Jan Huntelaar,49239,Guido Burgstaller
3451431,278359,Borja Iglesias,126737,Juanmi
3451431,371174,Diego Lainez,7663,Joaquín
3451431,341227,Juan Miranda,193098,Álex Moreno
3451431,100131,William Carvalho,203496,Nabil Fekir
3451431,378139,Aitor Ruibal,141834,Cristian Tello
2581962,6237,Stefan Kießling,126414,Hakan Calhanoglu
2581962,53418,Kevin Kampl,50935,Chicharito
2581962,182752,Marlon Frey,157373,Vladlen Yurchenko
3431938,297784,Yan Eteki,60542,Maxime Gonalons
3431938,262365,Antonio Puertas,281404,Kenedy
3431938,281989,Luis Milla,59551,Ángel Montoro
3431938,491693,Nehuén Pérez,500191,Pepe Sánchez
3431938,34870,Roberto Soldado,211251,Darwin Machís
3607589,341278,Iván Martín,676318,Facundo Pellistri
3607589,133794,Edgar Méndez,242497,Pere Pons
3607589,295065,Toni Moya,483573,Martín Aguirregabiria
3607589,166683,Mamadou Sylla,177046,Rubén Duarte
3607589,568158,Javi López,278837,Luis Rioja
2581672,1331,Kevin Kuranyi,57051,Sebastian Rudy
2581672,57845,Tobias Strobl,19548,Eugen Polanski
2581672,135343,Fabian Schär,89718,Eduardo Vargas
2704304,170986,Raphaël Guerreiro,274461,Felix Passlack
2704304,58205,André Schürrle,81785,Shinji Kagawa
2704304,44466,Sebastian Rode,288230,Ousmane Dembélé
3610378,525578,Pathé Ciss,517753,Óscar Valentín
3610378,39152,Radamel Falcao,256429,Sergi Guardiola
3610378,362086,Isi Palazón,153427,Bebé
3610378,166683,Mamadou Sylla,257062,Álvaro García
3610378,560483,Randy Nteka,30321,Óscar Trejo
3451042,326330,Frenkie de Jong,65230,Sergio Busquets
3451042,412669,Trincão,125781,Antoine Griezmann
3451042,182904,Clément Lenglet,80444,Philippe Coutinho
3451042,44162,Miralem Pjanic,683840,Pedri
2704509,57995,Daniel Didavi,216443,Riechedly Bazoer
2704509,29835,Jakub Blaszczykowski,35247,Vieirinha
2704509,38440,Christian Träsch,85352,Yunus Malli
2581668,6237,Stefan Kießling,126414,Hakan Calhanoglu
2581668,66058,Admir Mehmedi,50935,Chicharito
2581668,187492,Julian Brandt,61087,Karim Bellarabi
3610408,623024,Jesús Vázquez,320271,Toni Lato
3610408,537382,Bryan Gil,396894,Maxi Gómez
3610408,573775,Hugo Duro,503991,Yunus Musah
3610408,173900,Hélder Costa,372246,Carlos Soler
3610408,646750,Cristhian Mosquera,481084,Marcos André
2581983,193050,Valmir Sulejmani,89591,Felix Klaus
2581983,39106,Ádám Szalai,283001,Noah Joel Sarenren Bazee
2581983,60028,Edgar Prib,226450,Iver Fossum
3451049,263727,Joan Jordán,214775,Óliver Torres
3451049,72522,Luuk de Jong,189441,Lucas Ocampos
3451049,74294,Nemanja Gudelj,111961,Suso
3451049,284884,Óscar Rodríguez,32467,Ivan Rakitic
3451428,51510,Ángel Rodríguez,227961,Jaime Mata
3451428,76746,Damián Suárez,284854,Carles Aleñá
3451428,355336,Josete Miranda,251106,Enes Ünal
2704673,91849,Thomas Delaney,195736,Florian Grillitsch
2704673,42033,Philipp Bargfrede,190284,Maximilian Eggestein
2704673,159471,Serge Gnabry,36207,Fin Bartels
2581683,60394,Philipp Klement,171167,Jairo Samperio
2581683,152963,Florian Niederlechner,230541,Yoshinori Muto
2581683,261905,Suat Serdar,39025,Danny Latza
2581675,167799,Pierre-Emile Höjbjerg,153084,Leon Goretzka
3451434,198006,Rafa Soares,87469,Cote
3451434,230541,Yoshinori Muto,93936,Kike García
3451434,98249,Takashi Inui,537382,Bryan Gil
3451434,138935,Sergio Álvarez,223890,Rober Correa
2704676,178459,Davie Selke,170527,Timo Werner
2704676,160968,Benno Schmitz,70243,Marcel Halstenberg
2704676,341317,Oliver Burke,364258,Bernardo
2704672,51356,Raúl Bobadilla,1791,Halil Altintop
2704672,164265,Dong-won Ji,111275,Philipp Max
2704672,3851,Jan-Ingwer Callsen-Bracker,4018,Daniel Baier
3451437,366930,Sergio Gómez,71918,David Ferreiro
3451437,44069,Pedro Mosquera,51474,Mikel Rico
3451437,25412,Pedro López,251876,Pablo Maffeo
3451437,189452,Gastón Silva,52403,Dimitrios Siovas
3451437,430579,Idrissa Doumbia,199369,Sandro Ramírez
3451439,329812,Jota,221321,Joaquín Fernández
3451439,196435,Saidy Janko,358115,Luis Pérez
3451439,51667,Kiko Olivas,340853,Javi Sánchez
3451439,307519,Fede San Emeterio,65331,Míchel Herrero
3451439,481084,Marcos André,60890,Fabián Orellana
3208666,50202,Eden Hazard,16306,Casemiro
3208666,401530,Éder Militão,25557,Sergio Ramos
3208666,257462,Luka Jovic,18922,Karim Benzema
3451079,401922,Samuel Chukwueze,627294,Fer Niño
3451079,480763,Juan Foyth,568157,Yéremy Pino
3451079,349599,Pervis Estupiñán,175449,Moi Gómez
3451079,65318,Jaume Costa,356197,Alfonso Pedraza
3210095,126737,Juanmi,99922,Marc Bartra
3210095,284854,Carles Aleñá,66106,Sergio Canales
3210095,7663,Joaquín,20506,Andrés Guardado
3210095,141834,Cristian Tello,278359,Borja Iglesias
3210095,401624,Edgar González,342385,Guido Rodríguez
3605055,568835,Pablo Martínez,162056,Gonzalo Melero
3605055,205569,Mickaël Malsa,212391,Roger Martí
3605055,245014,Enis Bardhi,120095,José Campaña
3605055,638235,Alejandro Cantero,252677,José Luis Morales
3605055,282700,Enric Franquesa,455181,Jorge de Frutos
2581745,152963,Florian Niederlechner,230541,Yoshinori Muto
2581745,44713,Christian Clemens,75446,Pablo de Blasis
2581745,40429,Gonzalo Jara,85352,Yunus Malli
3605295,95810,Kieran Trippier,255901,Rodrigo de Paul
3605295,125781,Antoine Griezmann,44352,Luis Suárez
3605295,266807,Ángel Correa,462250,João Félix
3605295,156501,Felipe,281769,Mario Hermoso
3605295,476352,Renan Lodi,140776,Yannick Carrasco
3080802,44352,Luis Suárez,16922,Kevin-Prince Boateng
3080802,80444,Philippe Coutinho,288230,Ousmane Dembélé
3080802,32467,Ivan Rakitic,284854,Carles Aleñá
3208795,448844,Carlos Neva,223053,Quini
3208795,297784,Yan Eteki,34870,Roberto Soldado
3208795,211251,Darwin Machís,162074,Álvaro Vadillo
3607620,59551,Ángel Montoro,60542,Maxime Gonalons
3607620,257376,Domingos Duarte,58330,Víctor Díaz
3607620,282722,Álex Collado,211251,Darwin Machís
3607620,93935,Sergio Escudero,448844,Carlos Neva
3607620,119235,Carlos Bacca,223053,Quini
2704526,75446,Pablo de Blasis,168543,Levin Öztunali
2704526,187499,Aaron Seydel,44675,Bojan Krkic
2704526,127177,Gaëtan Bussmann,88684,Giulio Donati
3605325,20506,Andrés Guardado,126737,Juanmi
3605325,371174,Diego Lainez,630995,Rodri Sánchez
3605325,100131,William Carvalho,66106,Sergio Canales
