url_id,match_id,home_team_id,away_team_id,home_team,away_team,result,matchday,match_date,home_goals,away_goals,home_substitutions,away_substitutions,home_cards,away_cards,statistics
2020,3421802,281,984,Manchester City,West Bromwich Albion,1:1,13,15.12.20,"[{'match_id': '3421802', 'scorrer_id': '53622', 'scorrer': 'Ilkay Gündogan', 'goal_type': 'Rechtsschuss', 'assist_id': '134425', 'assist': 'Raheem Sterling'}]","[{'match_id': '3421802', 'scorrer_id': '258004', 'scorrer': 'Rúben Dias', 'goal_type': 'Eigentor', 'assist_id': None, 'assist': None}]","[{'match_id': '3421802', 'player_in_id': '95424', 'player_in': 'Kyle Walker', 'player_out_id': '157495', 'player_out': 'Benjamin Mendy'}, {'match_id': '3421802', 'player_in_id': '26399', 'player_in': 'Sergio Agüero', 'player_out_id': '406635', 'player_out': 'Phil Foden'}]","[{'match_id': '3421802', 'player_in_id': '129627', 'player_in': 'Charlie Austin', 'player_out_id': '314183', 'player_out': 'Karlan Grant'}, {'match_id': '3421802', 'player_in_id': '261988', 'player_in': 'Filip Krovinovic', 'player_out_id': '61832', 'player_out': 'Jake Livermore'}, {'match_id': '3421802', 'player_in_id': '38094', 'player_in': 'Lee Peltier', 'player_out_id': '77274', 'player_out': 'Matt Phillips'}]","[{'match_id': '3421802', 'player_id': '182712', 'player': 'João Cancelo', 'card': 'yellow'}, {'match_id': '3421802', 'player_id': '177476', 'player': 'Nathan Aké', 'card': 'yellow'}]","[{'match_id': '3421802', 'player_id': '488362', 'player': 'Conor Gallagher', 'card': 'yellow'}, {'match_id': '3421802', 'player_id': '38094', 'player': 'Lee Peltier', 'card': 'yellow'}, {'match_id': '3421802', 'player_id': '113036', 'player': 'Romaine Sawyers', 'card': 'yellow'}]","{'home_total_shots': '26', 'away_total_shots': '5', 'home_shots_off_target': '11', 'away_shots_off_target': '4', 'home_shots_saved': '1', 'away_shots_saved': '6', 'home_corners': '13', 'away_corners': '2', 'home_freekicks': '8', 'away_freekicks': '5', 'home_fouls': '5', 'away_fouls': '8', 'home_offsides': '3', 'away_offsides': '2'}"
2021,3421793,11,180,FC Arsenal,FC Southampton,1:1,13,16.12.20,"[{'match_id': '3421793', 'scorrer_id': '58864', 'scorrer': 'Pierre-Emerick Aubameyang', 'goal_type': 'Rechtsschuss', 'assist_id': '340324', 'assist': 'Eddie Nketiah'}]","[{'match_id': '3421793', 'scorrer_id': '33713', 'scorrer': 'Theo Walcott', 'goal_type': 'Rechtsschuss', 'assist_id': '346779', 'assist': 'Ché Adams'}]","[{'match_id': '3421793', 'player_in_id': '46741', 'player_in': 'David Luiz', 'player_out_id': '340324', 'player_out': 'Eddie Nketiah'}, {'match_id': '3421793', 'player_in_id': '340329', 'player_in': 'Joe Willock', 'player_out_id': '319745', 'player_out': 'Dani Ceballos'}, {'match_id': '3421793', 'player_in_id': '112988', 'player_in': 'Cédric Soares', 'player_out_id': '343052', 'player_out': 'Nicolas Pépé'}]","[{'match_id': '3421793', 'player_in_id': '485424', 'player_in': 'Moussa Djenepo', 'player_out_id': '130765', 'player_out': 'Stuart Armstrong'}, {'match_id': '3421793', 'player_in_id': '129078', 'player_in': 'Nathan Redmond', 'player_out_id': '33713', 'player_out': 'Theo Walcott'}]","[{'match_id': '3421793', 'player_id': '319745', 'player': 'Dani Ceballos', 'card': 'yellow'}, {'match_id': '3421793', 'player_id': '435338', 'player': 'Gabriel Magalhães', 'card': 'yellow'}, {'match_id': '3421793', 'player_id': '435338', 'player': 'Gabriel Magalhães', 'card': 'yellow-red'}]","[{'match_id': '3421793', 'player_id': '243028', 'player': 'Jan Bednarek', 'card': 'yellow'}, {'match_id': '3421793', 'player_id': '40611', 'player': 'Ryan Bertrand', 'card': 'yellow'}, {'match_id': '3421793', 'player_id': '134294', 'player': 'Danny Ings', 'card': 'yellow'}]","{'home_total_shots': '9', 'away_total_shots': '13', 'home_shots_off_target': '3', 'away_shots_off_target': '8', 'home_shots_saved': '2', 'away_shots_saved': '4', 'home_corners': '2', 'away_corners': '7', 'home_freekicks': '13', 'away_freekicks': '11', 'home_fouls': '13', 'away_fouls': '13', 'home_offsides': '1', 'away_offsides': '1'}"
2022,3421796,399,762,Leeds United,Newcastle United,5:2,13,16.12.20,"[{'match_id': '3421796', 'scorrer_id': '183334', 'scorrer': 'Patrick Bamford', 'goal_type': 'Kopfball', 'assist_id': None, 'assist': None}, {'match_id': '3421796', 'scorrer_id': '131505', 'scorrer': 'Rodrigo', 'goal_type': 'Kopfball', 'assist_id': '417346', 'assist': 'Jack Harrison'}, {'match_id': '3421796', 'scorrer_id': '158764', 'scorrer': 'Stuart Dallas', 'goal_type': 'Kopfball', 'assist_id': '92738', 'assist': 'Mateusz Klich'}, {'match_id': '3421796', 'scorrer_id': '129604', 'scorrer': 'Ezgjan Alioski', 'goal_type': 'Kontertor', 'assist_id': '46220', 'assist': 'Pablo Hernández'}, {'match_id': '3421796', 'scorrer_id': '417346', 'scorrer': 'Jack Harrison', 'goal_type': 'Kontertor', 'assist_id': '46220', 'assist': 'Pablo Hernández'}]","[{'match_id': '3421796', 'scorrer_id': '148262', 'scorrer': 'Jeff Hendrick', 'goal_type': 'Rechtsschuss', 'assist_id': '123682', 'assist': 'Callum Wilson'}, {'match_id': '3421796', 'scorrer_id': '98240', 'scorrer': 'Ciaran Clark', 'goal_type': 'Kopfball', 'assist_id': '146795', 'assist': 'Ryan Fraser'}]","[{'match_id': '3421796', 'player_in_id': '46220', 'player_in': 'Pablo Hernández', 'player_out_id': '131505', 'player_out': 'Rodrigo'}, {'match_id': '3421796', 'player_in_id': '296986', 'player_in': 'Tyler Roberts', 'player_out_id': '183334', 'player_out': 'Patrick Bamford'}, {'match_id': '3421796', 'player_in_id': '534700', 'player_in': 'Jamie Shackleton', 'player_out_id': '92738', 'player_out': 'Mateusz Klich'}]","[{'match_id': '3421796', 'player_in_id': '184528', 'player_in': 'Emil Krafth', 'player_out_id': '148262', 'player_out': 'Jeff Hendrick'}, {'match_id': '3421796', 'player_in_id': '196522', 'player_in': 'Dwight Gayle', 'player_out_id': '333241', 'player_out': 'Joelinton'}, {'match_id': '3421796', 'player_in_id': '272999', 'player_in': 'Miguel Almirón', 'player_out_id': '146795', 'player_out': 'Ryan Fraser'}]","[{'match_id': '3421796', 'player_id': '92738', 'player': 'Mateusz Klich', 'card': 'yellow'}, {'match_id': '3421796', 'player_id': '351749', 'player': 'Kalvin Phillips', 'card': 'yellow'}, {'match_id': '3421796', 'player_id': '411295', 'player': 'Raphinha', 'card': 'yellow'}]","[{'match_id': '3421796', 'player_id': '206225', 'player': 'Isaac Hayden', 'card': 'yellow'}]","{'home_total_shots': '25', 'away_total_shots': '10', 'home_shots_off_target': '8', 'away_shots_off_target': '5', 'home_shots_saved': '2', 'away_shots_saved': '5', 'home_corners': '7', 'away_corners': '4', 'home_freekicks': '12', 'away_freekicks': '10', 'home_fouls': '10', 'away_fouls': '13', 'home_offsides': '4', 'away_offsides': '2'}"
2023,3421797,1003,29,Leicester City,FC Everton,0:2,13,16.12.20,[],"[{'match_id': '3421797', 'scorrer_id': '378710', 'scorrer': 'Richarlison', 'goal_type': 'Rechtsschuss', 'assist_id': '242631', 'assist': 'Alex Iwobi'}, {'match_id': '3421797', 'scorrer_id': '348623', 'scorrer': 'Mason Holgate', 'goal_type': 'Linksschuss', 'assist_id': None, 'assist': None}]","[{'match_id': '3421797', 'player_in_id': '246968', 'player_in': 'Ayoze Pérez', 'player_out_id': '341647', 'player_out': 'Cengiz Ünder'}, {'match_id': '3421797', 'player_in_id': '295330', 'player_in': 'Kelechi Iheanacho', 'player_out_id': '111051', 'player_out': 'Nampalys Mendy'}]","[{'match_id': '3421797', 'player_in_id': '221025', 'player_in': 'André Gomes', 'player_out_id': '126422', 'player_out': 'Allan'}, {'match_id': '3421797', 'player_in_id': '503733', 'player_in': 'Anthony Gordon', 'player_out_id': '306024', 'player_out': 'Dominic Calvert-Lewin'}, {'match_id': '3421797', 'player_in_id': '258883', 'player_in': 'Jonjoe Kenny', 'player_out_id': '242631', 'player_out': 'Alex Iwobi'}]","[{'match_id': '3421797', 'player_id': '111051', 'player': 'Nampalys Mendy', 'card': 'yellow'}, {'match_id': '3421797', 'player_id': '6636', 'player': 'Christian Fuchs', 'card': 'yellow'}]","[{'match_id': '3421797', 'player_id': '348623', 'player': 'Mason Holgate', 'card': 'yellow'}, {'match_id': '3421797', 'player_id': '343475', 'player': 'Ben Godfrey', 'card': 'yellow'}, {'match_id': '3421797', 'player_id': '221025', 'player': 'André Gomes', 'card': 'yellow'}]","{'home_total_shots': '14', 'away_total_shots': '11', 'home_shots_off_target': '4', 'away_shots_off_target': '1', 'home_shots_saved': '4', 'away_shots_saved': '2', 'home_corners': '4', 'away_corners': '6', 'home_freekicks': '9', 'away_freekicks': '12', 'home_fouls': '12', 'away_fouls': '9', 'home_offsides': '2', 'away_offsides': '2'}"
2030,3421810,180,281,FC Southampton,Manchester City,0:1,14,19.12.20,[],"[{'match_id': '3421810', 'scorrer_id': '134425', 'scorrer': 'Raheem Sterling', 'goal_type': 'Rechtsschuss', 'assist_id': '88755', 'assist': 'Kevin De Bruyne'}]","[{'match_id': '3421810', 'player_in_id': '340322', 'player_in': 'Nathan Tella', 'player_out_id': '134294', 'player_out': 'Danny Ings'}, {'match_id': '3421810', 'player_in_id': '129078', 'player_in': 'Nathan Redmond', 'player_out_id': '485424', 'player_out': 'Moussa Djenepo'}, {'match_id': '3421810', 'player_in_id': '346482', 'player_in': 'Dan Nlundulu', 'player_out_id': '346779', 'player_out': 'Ché Adams'}]","[{'match_id': '3421810', 'player_in_id': '171424', 'player_in': 'Riyad Mahrez', 'player_out_id': '398184', 'player_out': 'Ferran Torres'}]","[{'match_id': '3421810', 'player_id': '66100', 'player': 'Oriol Romeu', 'card': 'yellow'}, {'match_id': '3421810', 'player_id': '181579', 'player': 'James Ward-Prowse', 'card': 'yellow'}]","[{'match_id': '3421810', 'player_id': '88755', 'player': 'Kevin De Bruyne', 'card': 'yellow'}, {'match_id': '3421810', 'player_id': '238223', 'player': 'Ederson', 'card': 'yellow'}]","{'home_total_shots': '9', 'away_total_shots': '11', 'home_shots_off_target': '3', 'away_shots_off_target': '4', 'home_shots_saved': '4', 'away_shots_saved': '3', 'home_corners': '6', 'away_corners': '6', 'home_freekicks': '10', 'away_freekicks': '8', 'home_fouls': '9', 'away_fouls': '11', 'home_offsides': '3', 'away_offsides': '2'}"
2033,3421803,1237,350,Brighton & Hove Albion,Sheffield United,1:1,14,20.12.20,"[{'match_id': '3421803', 'scorrer_id': '67063', 'scorrer': 'Danny Welbeck', 'goal_type': 'Linksschuss', 'assist_id': None, 'assist': None}]","[{'match_id': '3421803', 'scorrer_id': '465717', 'scorrer': 'Jayden Bogle', 'goal_type': 'Linksschuss', 'assist_id': '35416', 'assist': 'David McGoldrick'}]","[{'match_id': '3421803', 'player_in_id': '213268', 'player_in': 'Alireza Jahanbakhsh', 'player_out_id': '111195', 'player_out': 'Joël Veltman'}, {'match_id': '3421803', 'player_in_id': '67063', 'player_in': 'Danny Welbeck', 'player_out_id': '217115', 'player_out': 'Neal Maupay'}, {'match_id': '3421803', 'player_in_id': '345468', 'player_in': 'Andi Zeqiri', 'player_out_id': '335721', 'player_out': 'Ben White'}]","[{'match_id': '3421803', 'player_in_id': '341317', 'player_in': 'Oliver Burke', 'player_out_id': '54383', 'player_out': 'John Fleck'}, {'match_id': '3421803', 'player_in_id': '465717', 'player_in': 'Jayden Bogle', 'player_out_id': '406560', 'player_out': 'Rhian Brewster'}, {'match_id': '3421803', 'player_in_id': '218087', 'player_in': 'Ben Osborn', 'player_out_id': '35416', 'player_out': 'David McGoldrick'}]","[{'match_id': '3421803', 'player_id': '148153', 'player': 'Lewis Dunk', 'card': 'yellow'}]","[{'match_id': '3421803', 'player_id': '156941', 'player': 'John Lundstram', 'card': 'red'}, {'match_id': '3421803', 'player_id': '35416', 'player': 'David McGoldrick', 'card': 'yellow'}, {'match_id': '3421803', 'player_id': '218087', 'player': 'Ben Osborn', 'card': 'yellow'}, {'match_id': '3421803', 'player_id': '341317', 'player': 'Oliver Burke', 'card': 'yellow'}, {'match_id': '3421803', 'player_id': '427568', 'player': 'Aaron Ramsdale', 'card': 'yellow'}, {'match_id': '3421803', 'player_id': '52495', 'player': 'Chris Basham', 'card': 'yellow'}]","{'home_total_shots': '21', 'away_total_shots': '5', 'home_shots_off_target': '8', 'away_shots_off_target': '2', 'home_shots_saved': '2', 'away_shots_saved': '3', 'home_corners': '14', 'away_corners': '2', 'home_freekicks': '11', 'away_freekicks': '9', 'home_fouls': '9', 'away_fouls': '11', 'home_offsides': '1', 'away_offsides': '2'}"
2034,3421811,148,1003,Tottenham Hotspur,Leicester City,0:2,14,20.12.20,[],"[{'match_id': '3421811', 'scorrer_id': '197838', 'scorrer': 'Jamie Vardy', 'goal_type': 'Elfmeter', 'assist_id': '475411', 'assist': 'Wesley Fofana'}, {'match_id': '3421811', 'scorrer_id': '42710', 'scorrer': 'Toby Alderweireld', 'goal_type': 'Eigentor', 'assist_id': None, 'assist': None}]","[{'match_id': '3421811', 'player_in_id': '39381', 'player_in': 'Gareth Bale', 'player_out_id': '450936', 'player_out': 'Tanguy Ndombélé'}, {'match_id': '3421811', 'player_in_id': '77100', 'player_in': 'Lucas Moura', 'player_out_id': '348795', 'player_out': 'Giovani Lo Celso'}, {'match_id': '3421811', 'player_in_id': '249126', 'player_in': 'Harry Winks', 'player_out_id': '127032', 'player_out': 'Serge Aurier'}]","[{'match_id': '3421811', 'player_in_id': '214056', 'player_in': 'Daniel Amartey', 'player_out_id': '262226', 'player_out': 'Timothy Castagne'}, {'match_id': '3421811', 'player_in_id': '129588', 'player_in': 'Dennis Praet', 'player_out_id': '398065', 'player_out': 'Harvey Barnes'}, {'match_id': '3421811', 'player_in_id': '295330', 'player_in': 'Kelechi Iheanacho', 'player_out_id': '197838', 'player_out': 'Jamie Vardy'}]","[{'match_id': '3421811', 'player_id': '175722', 'player': 'Eric Dier', 'card': 'yellow'}, {'match_id': '3421811', 'player_id': '249126', 'player': 'Harry Winks', 'card': 'yellow'}]","[{'match_id': '3421811', 'player_id': '61560', 'player': 'Marc Albrighton', 'card': 'yellow'}, {'match_id': '3421811', 'player_id': '274839', 'player': 'Wilfred Ndidi', 'card': 'yellow'}]","{'home_total_shots': '8', 'away_total_shots': '17', 'home_shots_off_target': '4', 'away_shots_off_target': '6', 'home_shots_saved': '3', 'away_shots_saved': '3', 'home_corners': '5', 'away_corners': '3', 'home_freekicks': '14', 'away_freekicks': '15', 'home_fouls': '15', 'away_fouls': '14', 'home_offsides': '2', 'away_offsides': '4'}"
2035,3421808,985,399,Manchester United,Leeds United,6:2,14,20.12.20,"[{'match_id': '3421808', 'scorrer_id': '315969', 'scorrer': 'Scott McTominay', 'goal_type': 'Rechtsschuss', 'assist_id': '240306', 'assist': 'Bruno Fernandes'}, {'match_id': '3421808', 'scorrer_id': '315969', 'scorrer': 'Scott McTominay', 'goal_type': 'Linksschuss', 'assist_id': '182877', 'assist': 'Anthony Martial'}, {'match_id': '3421808', 'scorrer_id': '240306', 'scorrer': 'Bruno Fernandes', 'goal_type': 'Rechtsschuss', 'assist_id': None, 'assist': None}, {'match_id': '3421808', 'scorrer_id': '184573', 'scorrer': 'Victor Lindelöf', 'goal_type': 'Rechtsschuss', 'assist_id': '182877', 'assist': 'Anthony Martial'}, {'match_id': '3421808', 'scorrer_id': '319301', 'scorrer': 'Daniel James', 'goal_type': 'Rechtsschuss', 'assist_id': '315969', 'assist': 'Scott McTominay'}, {'match_id': '3421808', 'scorrer_id': '240306', 'scorrer': 'Bruno Fernandes', 'goal_type': 'Elfmeter', 'assist_id': '258923', 'assist': 'Marcus Rashford'}]","[{'match_id': '3421808', 'scorrer_id': '75067', 'scorrer': 'Liam Cooper', 'goal_type': 'Kopfball', 'assist_id': '411295', 'assist': 'Raphinha'}, {'match_id': '3421808', 'scorrer_id': '158764', 'scorrer': 'Stuart Dallas', 'goal_type': 'Rechtsschuss', 'assist_id': '411295', 'assist': 'Raphinha'}]","[{'match_id': '3421808', 'player_in_id': '255755', 'player_in': 'Alex Telles', 'player_out_id': '183288', 'player_out': 'Luke Shaw'}, {'match_id': '3421808', 'player_in_id': '48280', 'player_in': 'Edinson Cavani', 'player_out_id': '258923', 'player_out': 'Marcus Rashford'}, {'match_id': '3421808', 'player_in_id': '288255', 'player_in': 'Donny van de Beek', 'player_out_id': '240306', 'player_out': 'Bruno Fernandes'}]","[{'match_id': '3421808', 'player_in_id': '534700', 'player_in': 'Jamie Shackleton', 'player_out_id': '92738', 'player_out': 'Mateusz Klich'}, {'match_id': '3421808', 'player_in_id': '410708', 'player_in': 'Pascal Struijk', 'player_out_id': '351749', 'player_out': 'Kalvin Phillips'}, {'match_id': '3421808', 'player_in_id': '596446', 'player_in': 'Leif Davis', 'player_out_id': '75067', 'player_out': 'Liam Cooper'}]","[{'match_id': '3421808', 'player_id': '319301', 'player': 'Daniel James', 'card': 'yellow'}]",[],"{'home_total_shots': '26', 'away_total_shots': '17', 'home_shots_off_target': '6', 'away_shots_off_target': '7', 'home_shots_saved': '1', 'away_shots_saved': '8', 'home_corners': '11', 'away_corners': '13', 'home_freekicks': '6', 'away_freekicks': '5', 'home_fouls': '6', 'away_fouls': '6', 'home_offsides': '2', 'away_offsides': '4'}"
2036,3421812,984,405,West Bromwich Albion,Aston Villa,0:3,14,20.12.20,[],"[{'match_id': '3421812', 'scorrer_id': '183720', 'scorrer': 'Anwar El Ghazi', 'goal_type': 'Rechtsschuss', 'assist_id': '131996', 'assist': 'Bertrand Traoré'}, {'match_id': '3421812', 'scorrer_id': '131996', 'scorrer': 'Bertrand Traoré', 'goal_type': 'Linksschuss', 'assist_id': '203460', 'assist': 'Jack Grealish'}, {'match_id': '3421812', 'scorrer_id': '183720', 'scorrer': 'Anwar El Ghazi', 'goal_type': 'Elfmeter', 'assist_id': '203460', 'assist': 'Jack Grealish'}]","[{'match_id': '3421812', 'player_in_id': '129627', 'player_in': 'Charlie Austin', 'player_out_id': '77274', 'player_out': 'Matt Phillips'}, {'match_id': '3421812', 'player_in_id': '36827', 'player_in': 'Branislav Ivanovic', 'player_out_id': '342048', 'player_out': 'Grady Diangana'}, {'match_id': '3421812', 'player_in_id': '183299', 'player_in': 'Callum Robinson', 'player_out_id': '314183', 'player_out': 'Karlan Grant'}]",[],"[{'match_id': '3421812', 'player_id': '61832', 'player': 'Jake Livermore', 'card': 'red'}, {'match_id': '3421812', 'player_id': '314183', 'player': 'Karlan Grant', 'card': 'yellow'}]","[{'match_id': '3421812', 'player_id': '233124', 'player': 'Kortney Hause', 'card': 'yellow'}, {'match_id': '3421812', 'player_id': '253677', 'player': 'Tyrone Mings', 'card': 'yellow'}]","{'home_total_shots': '1', 'away_total_shots': '19', 'home_shots_off_target': '0', 'away_shots_off_target': '6', 'home_shots_saved': '7', 'away_shots_saved': '1', 'home_corners': '1', 'away_corners': '7', 'home_freekicks': '7', 'away_freekicks': '14', 'home_fouls': '14', 'away_fouls': '8', 'home_offsides': '1', 'away_offsides': '4'}"
2037,3421804,1132,543,FC Burnley,Wolverhampton Wanderers,2:1,14,21.12.20,"[{'match_id': '3421804', 'scorrer_id': '63200', 'scorrer': 'Ashley Barnes', 'goal_type': 'Kopfball', 'assist_id': '195633', 'assist': 'Charlie Taylor'}, {'match_id': '3421804', 'scorrer_id': '108725', 'scorrer': 'Chris Wood', 'goal_type': 'Rechtsschuss', 'assist_id': None, 'assist': None}]","[{'match_id': '3421804', 'scorrer_id': '505653', 'scorrer': 'Fábio Silva', 'goal_type': 'Elfmeter', 'assist_id': '505653', 'assist': 'Fábio Silva'}]","[{'match_id': '3421804', 'player_in_id': '43763', 'player_in': 'Erik Pieters', 'player_out_id': '128229', 'player_out': 'Robbie Brady'}, {'match_id': '3421804', 'player_in_id': '53360', 'player_in': 'Jay Rodríguez', 'player_out_id': '63200', 'player_out': 'Ashley Barnes'}, {'match_id': '3421804', 'player_in_id': '397102', 'player_in': 'Josh Benson', 'player_out_id': '584769', 'player_out': 'Dwight McNeil'}]","[{'match_id': '3421804', 'player_in_id': '204103', 'player_in': 'Adama Traoré', 'player_out_id': '578391', 'player_out': 'Rayan Aït-Nouri'}, {'match_id': '3421804', 'player_in_id': '505653', 'player_in': 'Fábio Silva', 'player_out_id': '511815', 'player_out': 'Owen Otasowie'}, {'match_id': '3421804', 'player_in_id': '487469', 'player_in': 'Vitinha', 'player_out_id': '225161', 'player_out': 'Rúben Neves'}]","[{'match_id': '3421804', 'player_id': '91317', 'player': 'Ashley Westwood', 'card': 'yellow'}, {'match_id': '3421804', 'player_id': '53360', 'player': 'Jay Rodríguez', 'card': 'yellow'}]","[{'match_id': '3421804', 'player_id': '511815', 'player': 'Owen Otasowie', 'card': 'yellow'}]","{'home_total_shots': '10', 'away_total_shots': '15', 'home_shots_off_target': '5', 'away_shots_off_target': '5', 'home_shots_saved': '2', 'away_shots_saved': '2', 'home_corners': '1', 'away_corners': '7', 'home_freekicks': '15', 'away_freekicks': '11', 'home_fouls': '11', 'away_fouls': '15', 'home_offsides': '1', 'away_offsides': '2'}"
2038,3421805,631,379,FC Chelsea,West Ham United,3:0,14,21.12.20,"[{'match_id': '3421805', 'scorrer_id': '29241', 'scorrer': 'Thiago Silva', 'goal_type': 'Kopfball', 'assist_id': '346483', 'assist': 'Mason Mount'}, {'match_id': '3421805', 'scorrer_id': '331726', 'scorrer': 'Tammy Abraham', 'goal_type': 'Rechtsschuss', 'assist_id': '170527', 'assist': 'Timo Werner'}, {'match_id': '3421805', 'scorrer_id': '331726', 'scorrer': 'Tammy Abraham', 'goal_type': 'Rechtsschuss', 'assist_id': None, 'assist': None}]",[],"[{'match_id': '3421805', 'player_in_id': '181778', 'player_in': 'Emerson', 'player_out_id': '316125', 'player_out': 'Ben Chilwell'}, {'match_id': '3421805', 'player_in_id': '51471', 'player_in': 'Mateo Kovacic', 'player_out_id': '102017', 'player_out': 'Jorginho'}, {'match_id': '3421805', 'player_in_id': '309400', 'player_in': 'Kai Havertz', 'player_out_id': '315779', 'player_out': 'Christian Pulisic'}]","[{'match_id': '3421805', 'player_in_id': '290532', 'player_in': 'Saïd Benrahma', 'player_out_id': '357885', 'player_out': 'Pablo Fornals'}, {'match_id': '3421805', 'player_in_id': '140191', 'player_in': 'Ryan Fredericks', 'player_out_id': '314875', 'player_out': 'Jarrod Bowen'}]",[],[],"{'home_total_shots': '11', 'away_total_shots': '6', 'home_shots_off_target': '3', 'away_shots_off_target': '4', 'home_shots_saved': '0', 'away_shots_saved': '4', 'home_corners': '5', 'away_corners': '4', 'home_freekicks': '6', 'away_freekicks': '11', 'home_fouls': '11', 'away_fouls': '6', 'home_offsides': '0', 'away_offsides': '4'}"
2040,3421814,405,873,Aston Villa,Crystal Palace,3:0,15,26.12.20,"[{'match_id': '3421814', 'scorrer_id': '131996', 'scorrer': 'Bertrand Traoré', 'goal_type': 'Kontertor', 'assist_id': None, 'assist': None}, {'match_id': '3421814', 'scorrer_id': '233124', 'scorrer': 'Kortney Hause', 'goal_type': 'Kopfball', 'assist_id': None, 'assist': None}, {'match_id': '3421814', 'scorrer_id': '183720', 'scorrer': 'Anwar El Ghazi', 'goal_type': 'Kontertor', 'assist_id': '324358', 'assist': 'Ollie Watkins'}]",[],"[{'match_id': '3421814', 'player_in_id': '413403', 'player_in': 'Ezri Konsa', 'player_out_id': '131996', 'player_out': 'Bertrand Traoré'}, {'match_id': '3421814', 'player_in_id': '66333', 'player_in': 'Ahmed Elmohamady', 'player_out_id': '183720', 'player_out': 'Anwar El Ghazi'}, {'match_id': '3421814', 'player_in_id': '503749', 'player_in': 'Jacob Ramsey', 'player_out_id': '447661', 'player_out': 'Douglas Luiz'}]","[{'match_id': '3421814', 'player_in_id': '241481', 'player_in': 'Jairo Riedewald', 'player_out_id': '74300', 'player_out': 'Luka Milivojevic'}, {'match_id': '3421814', 'player_in_id': '179184', 'player_in': 'Michy Batshuayi', 'player_out_id': '41416', 'player_out': 'James McArthur'}, {'match_id': '3421814', 'player_in_id': '61842', 'player_in': 'Andros Townsend', 'player_out_id': '157506', 'player_out': 'Jeffrey Schlupp'}]","[{'match_id': '3421814', 'player_id': '253677', 'player': 'Tyrone Mings', 'card': 'yellow'}, {'match_id': '3421814', 'player_id': '253677', 'player': 'Tyrone Mings', 'card': 'yellow-red'}]","[{'match_id': '3421814', 'player_id': '145988', 'player': 'Wilfried Zaha', 'card': 'yellow'}, {'match_id': '3421814', 'player_id': '74300', 'player': 'Luka Milivojevic', 'card': 'yellow'}, {'match_id': '3421814', 'player_id': '92572', 'player': 'Joel Ward', 'card': 'yellow'}, {'match_id': '3421814', 'player_id': '479999', 'player': 'Eberechi Eze', 'card': 'yellow'}]","{'home_total_shots': '21', 'away_total_shots': '13', 'home_shots_off_target': '6', 'away_shots_off_target': '6', 'home_shots_saved': '6', 'away_shots_saved': '7', 'home_corners': '4', 'away_corners': '4', 'home_freekicks': '17', 'away_freekicks': '17', 'home_fouls': '18', 'away_fouls': '17', 'home_offsides': '1', 'away_offsides': '2'}"
2042,3421813,11,631,FC Arsenal,FC Chelsea,3:1,15,26.12.20,"[{'match_id': '3421813', 'scorrer_id': '93720', 'scorrer': 'Alexandre Lacazette', 'goal_type': 'Elfmeter', 'assist_id': '300716', 'assist': 'Kieran Tierney'}, {'match_id': '3421813', 'scorrer_id': '111455', 'scorrer': 'Granit Xhaka', 'goal_type': 'Direkter Freistoß', 'assist_id': None, 'assist': None}, {'match_id': '3421813', 'scorrer_id': '433177', 'scorrer': 'Bukayo Saka', 'goal_type': 'Rechtsschuss', 'assist_id': '392765', 'assist': 'Emile Smith Rowe'}]","[{'match_id': '3421813', 'scorrer_id': '331726', 'scorrer': 'Tammy Abraham', 'goal_type': 'Brust', 'assist_id': '392768', 'assist': 'Callum Hudson-Odoi'}]","[{'match_id': '3421813', 'player_in_id': '340329', 'player_in': 'Joe Willock', 'player_out_id': '392765', 'player_out': 'Emile Smith Rowe'}, {'match_id': '3421813', 'player_in_id': '343052', 'player_in': 'Nicolas Pépé', 'player_out_id': '655488', 'player_out': 'Gabriel Martinelli'}, {'match_id': '3421813', 'player_in_id': '88590', 'player_in': 'Shkodran Mustafi', 'player_out_id': '93720', 'player_out': 'Alexandre Lacazette'}]","[{'match_id': '3421813', 'player_in_id': '102017', 'player_in': 'Jorginho', 'player_out_id': '51471', 'player_out': 'Mateo Kovacic'}, {'match_id': '3421813', 'player_in_id': '392768', 'player_in': 'Callum Hudson-Odoi', 'player_out_id': '170527', 'player_out': 'Timo Werner'}, {'match_id': '3421813', 'player_in_id': '309400', 'player_in': 'Kai Havertz', 'player_out_id': '225083', 'player_out': ""N'Golo Kanté""}]","[{'match_id': '3421813', 'player_id': '210178', 'player': 'Pablo Marí', 'card': 'yellow'}, {'match_id': '3421813', 'player_id': '300716', 'player': 'Kieran Tierney', 'card': 'yellow'}]","[{'match_id': '3421813', 'player_id': '29241', 'player': 'Thiago Silva', 'card': 'yellow'}]","{'home_total_shots': '15', 'away_total_shots': '19', 'home_shots_off_target': '4', 'away_shots_off_target': '11', 'home_shots_saved': '2', 'away_shots_saved': '4', 'home_corners': '7', 'away_corners': '9', 'home_freekicks': '10', 'away_freekicks': '13', 'home_fouls': '13', 'away_fouls': '10', 'home_offsides': '1', 'away_offsides': '0'}"
